cricinfo_id,unique_player_id,final_player_name,source_country_text,Player,Span,Mat,Inns,Dis,Ct,St,Ct Wk,Ct Fi,MD,D/I,blank_col_12,format,stat_type,source,source_url
938959,938959,W Madhevere,ZIM,W Madhevere (ZIM),2020-2025,40,40,14,14,0,0,14,2 (2ct 0st),0.35,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
41263,41263,Mansoor Akhtar,PAK,Mansoor Akhtar (PAK),1980-1990,41,40,14,14,0,0,14,2 (2ct 0st),0.35,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
49629,49629,LRD Mendis,SL,LRD Mendis (SL),1975-1989,79,79,14,14,0,0,14,2 (2ct 0st),0.177,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
1193310,1193310,SR Mukkamalla,USA,SR Mukkamalla (USA),2022-2026,44,44,14,14,0,0,14,2 (2ct 0st),0.318,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
23899,23899,AA Mulla,CAN,AA Mulla (CAN),2006-2009,24,24,14,9,5,4,5,2 (2ct 0st),0.583,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
827051,827051,B Muzarabani,ZIM,B Muzarabani (ZIM),2018-2025,57,55,14,14,0,0,14,2 (2ct 0st),0.254,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
230558,230558,SP Narine,WI,SP Narine (WI),2011-2016,65,65,14,14,0,0,14,2 (2ct 0st),0.215,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
252932,252932,KOA Powell,WI,KOA Powell (WI),2009-2018,46,45,14,14,0,0,14,2 (2ct 0st),0.311,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
52912,52912,R Rampaul,WI,R Rampaul (WI),2003-2015,92,89,14,14,0,0,14,2 (2ct 0st),0.157,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
50250,50250,JR Ratnayeke,SL,JR Ratnayeke (SL),1982-1990,78,78,14,14,0,0,14,2 (2ct 0st),0.179,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
959767,959767,R Ravindra,NZ,R Ravindra (NZ),2023-2025,39,38,14,14,0,0,14,2 (2ct 0st),0.368,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
362603,362603,Shafiqullah,AFG,Shafiqullah (AFG),2009-2018,24,24,14,11,3,8,3,2 (2ct 0st),0.583,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
1161038,1161038,A Sharafu,UAE,A Sharafu (UAE),2021-2025,28,28,14,14,0,0,14,2 (2ct 0st),0.5,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
230551,230551,G Singh,USA,G Singh (USA),2021-2023,32,32,14,14,0,0,14,3 (3ct 0st),0.437,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
559066,559066,IS Sodhi,NZ,IS Sodhi (NZ),2015-2024,54,51,14,14,0,0,14,2 (2ct 0st),0.274,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
574287,574287,CA Soper,PNG,CA Soper (PNG),2016-2023,56,56,14,14,0,0,14,2 (2ct 0st),0.25,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
990023,990023,Tanzid Hasan,BAN,Tanzid Hasan (BAN),2023-2026,37,37,14,14,0,0,14,2 (2ct 0st),0.378,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
21646,21646,JC Tredwell,ENG,JC Tredwell (ENG),2010-2015,45,44,14,14,0,0,14,2 (2ct 0st),0.318,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
47623,47623,IJL Trott,ENG,IJL Trott (ENG),2009-2013,68,66,14,14,0,0,14,2 (2ct 0st),0.212,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
833777,833777,M van Lingen,NAM,M van Lingen (NAM),2021-2024,40,40,14,14,0,0,14,3 (3ct 0st),0.35,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
25428,25428,RR Watson,SCOT,RR Watson (SCOT),2006-2010,35,34,14,14,0,0,14,2 (2ct 0st),0.411,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
1152427,1152427,DN Wellalage,SL,DN Wellalage (SL),2022-2026,34,34,14,14,0,0,14,3 (3ct 0st),0.411,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
351588,351588,MA Wood,ENG,MA Wood (ENG),2015-2025,70,69,14,14,0,0,14,2 (2ct 0st),0.202,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
43656,43656,Yasir Hameed,PAK,Yasir Hameed (PAK),2003-2007,56,56,14,14,0,0,14,2 (2ct 0st),0.25,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
364343,364343,CA Young,IRE,CA Young (IRE),2014-2024,48,45,14,14,0,0,14,2 (2ct 0st),0.311,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
384525,384525,Zahoor Khan,UAE,Zahoor Khan (UAE),2017-2024,62,62,14,14,0,0,14,2 (2ct 0st),0.225,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
56224,56224,Aminul Islam,BAN,Aminul Islam (BAN),1988-2002,39,39,13,13,0,0,13,2 (2ct 0st),0.333,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
956319,956319,Ayaan Khan,OMA,Ayaan Khan (OMA),2021-2024,41,41,13,13,0,0,13,2 (2ct 0st),0.317,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
26802,26802,HK Badani,IND,HK Badani (IND),2000-2004,40,40,13,13,0,0,13,2 (2ct 0st),0.325,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
232438,232438,GS Ballance,ENG/ZIM,GS Ballance (ENG/ZIM),2013-2023,21,21,13,13,0,0,13,4 (4ct 0st),0.619,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
595921,595921,C Campher,IRE,C Campher (IRE),2020-2025,43,43,13,13,0,0,13,2 (2ct 0st),0.302,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
48445,48445,PB Dassanayake,SL,PB Dassanayake (SL),1993-1994,16,16,13,9,4,9,0,2 (2ct 0st),0.812,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
48447,48447,ALF de Mel,SL,ALF de Mel (SL),1982-1987,57,57,13,13,0,0,13,2 (2ct 0st),0.228,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
56208,56208,Dhiman Ghosh,BAN,Dhiman Ghosh (BAN),2008-2008,14,14,13,9,4,9,0,4 (4ct 0st),0.928,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
55894,55894,Farhad Reza,BAN,Farhad Reza (BAN),2006-2011,34,34,13,13,0,0,13,2 (2ct 0st),0.382,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
49010,49010,DA Gunawardene,SL,DA Gunawardene (SL),1998-2006,61,61,13,13,0,0,13,2 (2ct 0st),0.213,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
681305,681305,Hasan Ali,PAK,Hasan Ali (PAK),2016-2025,68,67,13,13,0,0,13,2 (2ct 0st),0.194,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
14244,14244,AJ Hollioake,ENG,AJ Hollioake (ENG),1996-1999,35,35,13,13,0,0,13,3 (3ct 0st),0.371,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
6126,6126,MS Kasprowicz,AUS,MS Kasprowicz (AUS),1995-2005,43,42,13,13,0,0,13,2 (2ct 0st),0.309,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
6128,6128,SM Katich,AUS,SM Katich (AUS),2001-2006,45,45,13,13,0,0,13,1 (1ct 0st),0.288,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
215155,215155,UT Khawaja,AUS,UT Khawaja (AUS),2013-2019,40,40,13,13,0,0,13,2 (2ct 0st),0.325,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
820685,820685,NR Kirton,CAN,NR Kirton (CAN),2023-2026,30,29,13,13,0,0,13,2 (2ct 0st),0.448,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
1277627,1277627,SP Krishnamurthi,USA,SP Krishnamurthi (USA),2021-2026,22,22,13,13,0,0,13,2 (2ct 0st),0.59,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
25430,25430,NFI McCallum,SCOT,NFI McCallum (SCOT),2006-2011,43,42,13,13,0,0,13,2 (2ct 0st),0.309,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
46393,46393,R McLaren,SA,R McLaren (SA),2009-2014,54,52,13,13,0,0,13,1 (1ct 0st),0.25,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
267724,267724,KA Maharaj,SA,KA Maharaj (SA),2017-2025,56,55,13,13,0,0,13,2 (2ct 0st),0.236,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
233400,233400,G Malla,NEP,G Malla (NEP),2018-2023,37,37,13,13,0,0,13,2 (2ct 0st),0.351,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
571703,571703,WP Masakadza,ZIM,WP Masakadza (ZIM),2015-2025,42,41,13,13,0,0,13,2 (2ct 0st),0.317,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
49700,49700,BMAJ Mendis,SL,BMAJ Mendis (SL),2010-2019,58,56,13,13,0,0,13,2 (2ct 0st),0.232,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
451947,451947,Milind Kumar,USA,Milind Kumar (USA),2024-2026,29,29,13,13,0,0,13,2 (2ct 0st),0.448,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
41303,41303,Mohsin Khan,PAK,Mohsin Khan (PAK),1977-1986,75,73,13,13,0,0,13,2 (2ct 0st),0.178,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
42321,42321,Nasir Jamshed,PAK,Nasir Jamshed (PAK),2008-2015,48,48,13,13,0,0,13,2 (2ct 0st),0.27,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
1129328,1129328,AT Nidamanuru,NED,AT Nidamanuru (NED),2022-2025,41,40,13,13,0,0,13,2 (2ct 0st),0.325,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
55675,55675,HK Olonga,ZIM,HK Olonga (ZIM),1995-2003,50,50,13,13,0,0,13,2 (2ct 0st),0.26,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
265564,265564,WD Parnell,SA,WD Parnell (SA),2009-2023,73,70,13,13,0,0,13,2 (2ct 0st),0.185,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
38141,38141,JS Patel,NZ,JS Patel (NZ),2005-2017,43,42,13,13,0,0,13,1 (1ct 0st),0.309,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
52790,52790,DBL Powell,WI,DBL Powell (WI),2002-2009,55,55,13,13,0,0,13,2 (2ct 0st),0.236,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
1161031,1161031,Saim Ayub,PAK,Saim Ayub (PAK),2024-2025,17,17,13,13,0,0,13,2 (2ct 0st),0.764,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
56153,56153,Shahriar Nafees,BAN,Shahriar Nafees (BAN),2005-2011,75,75,13,13,0,0,13,2 (2ct 0st),0.173,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
1072487,1072487,B Sharki,NEP,B Sharki (NEP),2022-2026,39,39,13,13,0,0,13,1 (1ct 0st),0.333,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
42658,42658,Shoaib Mohammad,PAK,Shoaib Mohammad (PAK),1984-1993,63,62,13,13,0,0,13,2 (2ct 0st),0.209,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
1005257,1005257,Simi Singh,IRE,Simi Singh (IRE),2017-2022,35,33,13,13,0,0,13,3 (3ct 0st),0.393,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
35280,35280,RP Singh,IND,RP Singh (IND),2005-2011,58,58,13,13,0,0,13,1 (1ct 0st),0.224,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
52962,52962,DS Smith,WI,DS Smith (WI),2003-2013,47,46,13,13,0,0,13,3 (3ct 0st),0.282,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
47660,47660,RN ten Doeschate,NED,RN ten Doeschate (NED),2006-2011,33,33,13,13,0,0,13,2 (2ct 0st),0.393,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
914503,914503,H Thaker,CAN,H Thaker (CAN),2023-2026,31,30,13,13,0,0,13,2 (2ct 0st),0.433,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
1138316,1138316,M Theekshana,SL,M Theekshana (SL),2021-2026,61,60,13,13,0,0,13,1 (1ct 0st),0.216,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
38622,38622,GM Turner,NZ,GM Turner (NZ),1973-1983,41,41,13,13,0,0,13,2 (2ct 0st),0.317,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
51050,51050,DNT Zoysa,SL,DNT Zoysa (SL),1997-2007,95,94,13,13,0,0,13,2 (2ct 0st),0.138,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
1205381,1205381,Akshay Homraj,USA,Akshay Homraj (USA),2019-2020,8,8,12,12,0,12,0,4 (4ct 0st),1.5,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=4;size=200;template=results;type=fielding
