cricinfo_id,unique_player_id,final_player_name,source_country_text,Player,Span,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,0,4s,6s
1156443,1156443,CJ Delany,GIBR,CJ Delany (GIBR),2019-2021,13,13,3,243,69*,24.3,224,108.48,0,2,1,26,1
1448219,1448219,S Foster,CAY,S Foster (CAY),2024-2026,24,18,4,243,41,17.35,262,92.74,0,0,1,19,0
307638,307638,Shafiq Sharif,MAS,Shafiq Sharif (MAS),2019-2021,13,13,1,243,53,20.25,190,127.89,0,1,3,33,6
559066,559066,IS Sodhi,NZ,IS Sodhi (NZ),2014-2026,142,43,15,243,33,8.67,223,108.96,0,0,6,13,13
422847,422847,Harmeet Singh,USA,Harmeet Singh (USA),2024-2026,29,20,4,242,38,15.12,166,145.78,0,0,4,13,15
1233050,1233050,Sulaiman Ali,BUL,Sulaiman Ali (BUL),2020-2022,21,19,1,242,40,13.44,209,115.78,0,0,1,21,11
252878,252878,C Wright,CAY,C Wright (CAY),2019-2026,44,28,11,242,50,14.23,245,98.77,0,1,7,10,9
1378455,1378455,H Jangariya,SWZ,H Jangariya (SWZ),2023-2026,12,11,1,241,54,24.1,190,126.84,0,1,0,28,10
422965,422965,GSNFG Jayasuriya,SL,GSNFG Jayasuriya (SL),2015-2020,18,16,0,241,40,15.06,222,108.55,0,0,1,20,8
215155,215155,UT Khawaja,AUS,UT Khawaja (AUS),2016-2016,9,9,0,241,58,26.77,182,132.41,0,1,0,31,5
605680,605680,JN Malan,SA,JN Malan (SA),2019-2021,11,11,0,241,55,21.9,186,129.56,0,1,1,25,11
1178060,1178060,J Miyagi,UGA,J Miyagi (UGA),2022-2025,42,28,5,241,29,10.47,225,107.11,0,0,5,5,14
520557,520557,T Whiteman,LUX,T Whiteman (LUX),2019-2021,14,12,5,241,55*,34.42,205,117.56,0,1,1,25,6
628534,628534,N Acawei,Fiji,N Acawei (Fiji),2022-2026,16,16,1,240,48*,16,237,101.26,0,0,1,22,9
698315,698315,D Ferreira,SA,D Ferreira (SA),2023-2025,16,15,2,240,48,18.46,154,155.84,0,0,1,13,17
1275734,1275734,A Halbhavi,LUX,A Halbhavi (LUX),2021-2025,20,20,0,240,48,12,226,106.19,0,0,6,30,3
308294,308294,SW Poynter,IRE,SW Poynter (IRE),2015-2019,25,21,6,240,39,16,213,112.67,0,0,0,22,6
523825,523825,Ali Saleem,NOR,Ali Saleem (NOR),2022-2024,21,16,1,239,53*,15.93,211,113.27,0,1,0,15,11
346529,346529,H Rashid,SWZ,H Rashid (SWZ),2022-2025,20,20,3,239,38,14.05,270,88.51,0,0,2,26,6
1198872,1198872,Abrar Bilal,AUT,Abrar Bilal (AUT),2019-2024,19,15,4,238,37,21.63,208,114.42,0,0,1,22,7
39940,39940,Ashfaq Ahmed,UAE,Ashfaq Ahmed (UAE),2018-2019,12,12,0,238,75,19.83,185,128.64,0,3,2,32,6
1333962,1333962,C Dickson,COK,C Dickson (COK),2022-2026,23,18,4,238,41*,17,249,95.58,0,0,2,13,7
1156458,1156458,PF Gallagher,FIN,PF Gallagher (FIN),2019-2023,22,22,3,238,36,12.52,190,125.26,0,0,5,17,14
1178906,1178906,N Khanna,MLT,N Khanna (MLT),2019-2023,24,24,7,238,37*,14,191,124.6,0,0,2,25,5
1278994,1278994,S Mathur,HKG,S Mathur (HKG),2023-2026,21,18,3,238,39,15.86,257,92.6,0,0,1,15,5
49633,49633,J Mubarak,SL,J Mubarak (SL),2007-2009,16,15,4,238,46*,21.63,188,126.59,0,0,2,21,8
1203907,1203907,K Dasan,BUL,K Dasan (BUL),2019-2020,10,9,1,237,74,29.62,222,106.75,0,1,0,19,4
41046,41046,Khalid Latif,PAK,Khalid Latif (PAK),2008-2016,13,13,2,237,59*,21.54,229,103.49,0,1,1,25,6
1139523,1139523,Rishad Hossain,BAN,Rishad Hossain (BAN),2023-2026,60,36,8,237,53,8.46,193,122.79,0,1,6,16,16
364113,364113,J Jemison,BHM,J Jemison (BHM),2022-2026,31,28,6,236,27,10.72,310,76.12,0,0,5,15,2
46148,46148,RE Levi,SA,RE Levi (SA),2012-2012,13,13,2,236,117*,21.45,167,141.31,1,1,3,20,15
32498,32498,YK Pathan,IND,YK Pathan (IND),2007-2012,22,18,5,236,37*,18.15,161,146.58,0,0,3,11,17
1182002,1182002,L Hermida,MEX,L Hermida (MEX),2019-2025,20,20,5,235,37,15.66,322,72.98,0,0,0,12,0
380596,380596,CN Onwuzulike,NGA,CN Onwuzulike (NGA),2019-2022,22,19,2,235,54,13.82,236,99.57,0,1,2,17,8
1411891,1411891,T Suri,UAE,T Suri (UAE),2023-2024,12,12,1,235,77,21.36,218,107.79,0,1,3,22,4
1172281,1172281,Abdul Wahid,KSA,Abdul Wahid (KSA),2019-2025,22,18,5,234,72*,18,188,124.46,0,1,1,18,12
1204130,1204130,HV Mandhyan,HUN,HV Mandhyan (HUN),2021-2024,21,21,1,234,41,11.7,252,92.85,0,0,1,16,8
722303,722303,MT Renshaw,AUS,MT Renshaw (AUS),2026-2026,9,8,2,233,89*,38.83,185,125.94,0,2,0,12,7
1143520,1143520,Sajid Cheema,KSA,Sajid Cheema (KSA),2019-2024,12,12,0,233,52,19.41,212,109.9,0,1,1,22,11
214696,214696,ES Szwarczynski,NED,ES Szwarczynski (NED),2008-2013,14,12,1,233,45,21.18,243,95.88,0,0,0,22,2
1440692,1440692,Tarun Sharma,SVN,Tarun Sharma (SVN),2024-2026,18,18,0,233,43,12.94,226,103.09,0,0,4,17,10
1471212,1471212,MP Ainsworth,HUN,MP Ainsworth (HUN),2025-2026,21,18,4,232,50*,16.57,292,79.45,0,1,2,12,3
1435270,1435270,Baseer Khan,AUT,Baseer Khan (AUT),2024-2026,46,26,8,232,45*,12.88,229,101.31,0,0,2,14,9
1451390,1451390,J Tuffin,PHI,J Tuffin (PHI),2024-2026,22,19,5,232,32*,16.57,241,96.26,0,0,0,12,5
1175831,1175831,D Jakiel,MWI/ZIM,D Jakiel (MWI/ZIM),2019-2026,50,32,14,231,38*,12.83,269,85.87,0,0,2,14,2
1065115,1065115,BAD Manenti,ITA,BAD Manenti (ITA),2023-2026,12,11,1,231,60,23.1,160,144.37,0,2,1,20,12
24237,24237,JF Mooney,IRE,JF Mooney (IRE),2009-2015,27,23,9,231,31*,16.5,214,107.94,0,0,0,25,1
467809,467809,E Solomon,ISR,E Solomon (ISR),2022-2024,9,9,2,231,59*,33,214,107.94,0,1,0,24,0
474648,474648,DC Stovell,BER,DC Stovell (BER),2019-2024,20,18,7,231,49*,21,220,105,0,0,3,16,3
1271992,1271992,Vinay Ravi,NOR,Vinay Ravi (NOR),2021-2026,44,33,14,231,24,12.15,211,109.47,0,0,4,17,7
580989,580989,Khalid Zahid,SWE,Khalid Zahid (SWE),2021-2025,31,21,3,230,47*,12.77,172,133.72,0,0,1,17,10
1188609,1188609,Delawar Khan,DEN,Delawar Khan (DEN),2019-2025,27,23,7,230,40*,14.37,177,129.94,0,0,3,13,13
1280671,1280671,E Rukiriza,RWN,E Rukiriza (RWN),2023-2026,75,48,14,230,18*,6.76,288,79.86,0,0,7,12,7
1325922,1325922,Taher Muhammad,SVN,Taher Muhammad (SVN),2022-2026,21,21,0,230,42,10.95,289,79.58,0,0,0,16,6
293983,293983,AR Cusack,IRE,AR Cusack (IRE),2008-2015,37,21,6,229,65,15.26,177,129.37,0,1,1,17,6
1116751,1116751,Paing Danu,MYAN,Paing Danu (MYAN),2023-2024,19,19,1,229,72*,12.72,278,82.37,0,1,3,17,10
56266,56266,Aftab Ahmed,BAN,Aftab Ahmed (BAN),2006-2010,11,11,1,228,62*,22.8,178,128.08,0,1,0,26,6
928119,928119,F Akankwasa,UGA,F Akankwasa (UGA),2020-2022,32,21,5,228,66,14.25,192,118.75,0,1,2,21,10
1233042,1233042,Amar Sharma,MLT,Amar Sharma (MLT),2020-2025,42,22,5,228,34*,13.41,250,91.2,0,0,2,12,3
1509247,1509247,Amir Butt,MEX,Amir Butt (MEX),2025-2026,11,10,0,228,73,22.8,175,130.28,0,1,0,10,16
1155538,1155538,C Bah,SLE,C Bah (SLE),2021-2026,42,29,4,228,43*,9.12,225,101.33,0,0,3,12,9
1191381,1191381,NRJ Croes,NED,NRJ Croes (NED),2024-2026,21,15,5,228,52*,22.8,173,131.79,0,1,0,22,1
1431565,1431565,B Ito-Davis,JPN,B Ito-Davis (JPN),2024-2026,24,19,4,228,47*,15.2,206,110.67,0,0,1,13,5
1481334,1481334,D Panda,MEX,D Panda (MEX),2025-2026,16,14,4,228,56*,22.8,198,115.15,0,1,0,14,6
24790,24790,T Mishra,KENYA,T Mishra (KENYA),2007-2013,15,15,0,227,38,15.13,263,86.31,0,0,2,15,4
417385,417385,C Bisson,JER,C Bisson (JER),2019-2019,14,14,2,226,54,18.83,177,127.68,0,1,3,24,5
308251,308251,DJ Willey,ENG,DJ Willey (ENG),2015-2022,43,26,11,226,33*,15.06,173,130.63,0,0,2,15,13
360456,360456,DAS Gunaratne,SL,DAS Gunaratne (SL),2016-2017,12,12,3,225,84*,25,178,126.4,0,2,2,19,6
40630,40630,Inam-ul-Haq,QAT,Inam-ul-Haq (QAT),2019-2019,11,11,2,225,73*,25,205,109.75,0,1,1,28,2
1179839,1179839,R Sharma,SGP,R Sharma (SGP),2023-2025,15,12,7,225,42,45,146,154.1,0,0,1,13,14
1284531,1284531,ED Silva,KUW,ED Silva (KUW),2021-2022,12,11,2,225,58,25,111,202.7,0,2,2,13,21
538506,538506,Taskin Ahmed,BAN,Taskin Ahmed (BAN),2014-2026,87,40,17,225,31,9.78,227,99.11,0,0,6,19,8
47711,47711,MN van Wyk,SA,MN van Wyk (SA),2007-2015,8,7,1,225,114*,37.5,157,143.31,1,1,0,19,14
315586,315586,CAK Walton,WI,CAK Walton (WI),2014-2018,19,17,0,225,40,13.23,203,110.83,0,0,5,23,11
1155749,1155749,M Yunusu Issa,TAN,M Yunusu Issa (TAN),2022-2024,40,28,11,225,33*,13.23,187,120.32,0,0,2,15,10
300617,300617,Rony Talukdar,BAN,Rony Talukdar (BAN),2015-2023,11,10,0,224,67,22.4,165,135.75,0,1,0,24,7
1387037,1387037,G Thakur,MLT,G Thakur (MLT),2023-2024,13,11,1,224,62,22.4,185,121.08,0,1,0,24,6
946515,946515,Faheem Nellancheri,FIN,Faheem Nellancheri (FIN),2023-2026,19,17,2,223,44,14.86,169,131.95,0,0,1,17,13
1156621,1156621,PD Hennessy,ESP,PD Hennessy (ESP),2019-2021,13,11,1,223,71,22.3,197,113.19,0,2,2,13,9
1451381,1451381,S Maduranga,SKOR,S Maduranga (SKOR),2024-2026,20,19,6,223,51*,17.15,290,76.89,0,1,1,20,5
429281,429281,KTK Rodrigo,MDV,KTK Rodrigo (MDV),2023-2024,13,13,1,223,71,18.58,245,91.02,0,1,2,22,3
440517,440517,D Cleaver,NZ,D Cleaver (NZ),2022-2026,13,11,1,222,78*,22.2,165,134.54,0,2,1,22,8
1280690,1280690,CN Kakuru,UGA,CN Kakuru (UGA),2022-2025,50,28,7,222,38,10.57,223,99.55,0,0,4,20,2
303934,303934,K Mirpuri,GIBR,K Mirpuri (GIBR),2023-2026,33,20,15,222,34*,44.4,223,99.55,0,0,0,15,4
1530387,1530387,Nasibullah Arab,Fran,Nasibullah Arab (Fran),2026-2026,10,10,0,222,33,22.2,131,169.46,0,0,1,26,12
1107679,1107679,A Osei,GHA,A Osei (GHA),2022-2024,17,14,0,222,72,15.85,270,82.22,0,1,1,18,1
1438792,1438792,A Shahi,CYP,A Shahi (CYP),2024-2026,24,19,3,222,44,13.87,151,147.01,0,0,3,13,17
647727,647727,M Beitaki,Fiji,M Beitaki (Fiji),2022-2026,20,20,2,221,33*,12.27,212,104.24,0,0,3,16,11
1273286,1273286,Choudry Share Ali,SWE,Choudry Share Ali (SWE),2023-2024,9,9,2,221,61*,31.57,147,150.34,0,2,0,18,12
1325919,1325919,Shahid Arshad,SVN,Shahid Arshad (SVN),2022-2026,20,20,1,221,28*,11.63,275,80.36,0,0,2,13,8
1101791,1101791,Waqar Zalmai,AUT,Waqar Zalmai (AUT),2021-2026,47,27,11,221,23*,13.81,179,123.46,0,0,4,16,13
1268919,1268919,Bilal Muhammad,MLT,Bilal Muhammad (MLT),2021-2022,31,21,6,220,35*,14.66,154,142.85,0,0,3,12,14
1268921,1268921,Hadisullah Tarakhel,BEL,Hadisullah Tarakhel (BEL),2021-2026,8,8,1,220,78,31.42,122,180.32,0,1,0,24,15
1058501,1058501,D Jansen,IOM,D Jansen (IOM),2021-2026,17,12,0,220,71,18.33,220,100,0,1,1,13,6
1484576,1484576,C Potgieter,POR,C Potgieter (POR),2025-2026,11,11,2,220,52*,24.44,174,126.43,0,1,2,14,15
1182017,1182017,D Rawat,CRC,D Rawat (CRC),2024-2025,15,14,2,220,62*,18.33,220,100,0,1,2,29,1
1013201,1013201,Jitin Singh,TAN,Jitin Singh (TAN),2021-2023,24,16,1,219,60,14.6,200,109.5,0,1,2,28,1
1386554,1386554,E Mathew,MLT,E Mathew (MLT),2023-2025,27,22,3,219,46,11.52,236,92.79,0,0,1,11,6
1294144,1294144,D Parashar,UAE,D Parashar (UAE),2023-2026,35,26,12,219,32,15.64,209,104.78,0,0,2,9,8
210279,210279,AD Poynter,IRE,AD Poynter (IRE),2012-2016,19,14,3,219,57,19.9,184,119.02,0,1,1,21,8
870013,870013,G Singh,SUR,G Singh (SUR),2024-2026,13,13,4,219,51*,24.33,227,96.47,0,1,1,20,2
260036,260036,Tanwir Afzal,HKG,Tanwir Afzal (HKG),2014-2016,21,18,2,219,56,13.68,173,126.58,0,1,4,9,15
230555,230555,SSJ Brooks,WI,SSJ Brooks (WI),2021-2022,13,12,1,218,56*,19.81,212,102.83,0,1,2,15,11
1488000,1488000,Natim Hassam,POR,Natim Hassam (POR),2025-2026,14,11,4,218,52*,31.14,195,111.79,0,1,0,19,5
1058510,1058510,AK Sah,NEP,AK Sah (NEP),2018-2025,14,13,0,218,41,16.76,182,119.78,0,0,1,19,12
746429,746429,Ibrahim Hassan,MDV,Ibrahim Hassan (MDV),2019-2024,48,36,9,217,20*,8.03,286,75.87,0,0,4,9,5
1163186,1163186,A Yon,STHEL,A Yon (STHEL),2022-2026,16,14,1,217,67,16.69,203,106.89,0,2,3,18,7
9310,9310,TT Bresnan,ENG,TT Bresnan (ENG),2006-2014,34,22,9,216,47*,16.61,170,127.05,0,0,3,16,6
24760,24760,DO Obuya,KENYA,DO Obuya (KENYA),2007-2012,10,10,2,216,65*,27,228,94.73,0,2,1,22,4
380956,380956,MJG Rippon,NED/NZ,MJG Rippon (NED/NZ),2013-2022,19,11,4,216,42,30.85,192,112.5,0,0,2,15,3
1204007,1204007,G Chaturvedi,MLT,G Chaturvedi (MLT),2019-2022,19,18,1,215,33,12.64,202,106.43,0,0,2,28,3
49535,49535,KMDN Kulasekara,SL,KMDN Kulasekara (SL),2008-2017,58,30,9,215,31,10.23,184,116.84,0,0,4,14,7
304735,304735,EMDY Munaweera,SL,EMDY Munaweera (SL),2012-2017,13,13,1,215,53,17.91,164,131.09,0,1,1,25,7
1167819,1167819,N Nuntarach,THA,N Nuntarach (THA),2022-2026,43,35,3,215,24,6.71,339,63.42,0,0,8,13,1
1204128,1204128,Khaibar Deldar,HUN,Khaibar Deldar (HUN),2021-2025,18,16,0,214,49,13.37,187,114.43,0,0,2,19,10
268740,268740,S Prasanna,SL,S Prasanna (SL),2013-2017,20,20,6,214,37*,15.28,161,132.91,0,0,0,13,13
24716,24716,RG Aga,KENYA,RG Aga (KENYA),2008-2013,20,18,2,213,52*,13.31,196,108.67,0,1,0,15,5
1156492,1156492,EF Beard,IOM,EF Beard (IOM),2021-2024,23,18,4,213,35,15.21,199,107.03,0,0,4,20,5
1267511,1267511,S Tosic,SRB,S Tosic (SRB),2021-2025,29,18,6,213,40,17.75,343,62.09,0,0,2,16,0
1234278,1234278,A Busing-Volschenk,NAM,A Busing-Volschenk (NAM),2024-2026,12,11,4,213,73*,30.42,150,142,0,2,2,4,17
1281563,1281563,Gurpratap Singh,CYP,Gurpratap Singh (CYP),2021-2022,11,11,0,212,54,19.27,149,142.28,0,1,1,12,17
1198948,1198948,Ijaz Hussain,ROM,Ijaz Hussain (ROM),2019-2025,30,22,5,212,40,12.47,224,94.64,0,0,0,20,7
1325924,1325924,S Koppolu,SVN,S Koppolu (SVN),2022-2025,17,17,4,212,34*,16.3,198,107.07,0,0,3,18,6
1463380,1463380,KB Patil,MEX,KB Patil (MEX),2024-2026,17,17,0,212,37,12.47,231,91.77,0,0,1,16,4
1344846,1344846,Saad Khan,KSA,Saad Khan (KSA),2022-2024,16,15,0,212,69,14.13,216,98.14,0,1,2,19,7
320755,320755,Anwar Arudin,MAS,Anwar Arudin (MAS),2019-2021,21,21,0,211,32,10.04,207,101.93,0,0,5,24,7
1382784,1382784,Muhammad Fahad,TKY,Muhammad Fahad (TKY),2025-2025,4,4,0,211,120,52.75,89,237.07,1,1,1,21,17
1163171,1163171,Muhammad Farooq,SWZ,Muhammad Farooq (SWZ),2026-2026,6,6,0,211,63,35.16,124,170.16,0,1,0,18,20
1286504,1286504,AN Toube,CAM,AN Toube (CAM),2021-2026,28,26,0,211,46,8.11,241,87.55,0,0,7,14,10
499952,499952,D Wheatley,BHM,D Wheatley (BHM),2022-2026,28,27,7,211,32*,10.55,232,90.94,0,0,4,16,7
318788,318788,Haris Sohail,PAK,Haris Sohail (PAK),2013-2019,14,13,2,210,52,19.09,204,102.94,0,2,1,16,3
45705,45705,CA Ingram,SA,CA Ingram (SA),2010-2012,9,9,1,210,78,26.25,162,129.62,0,1,1,23,7
1345199,1345199,TKP Rajapaksha,SEY,TKP Rajapaksha (SEY),2022-2026,16,15,0,210,49,14,252,83.33,0,0,1,25,1
1442092,1442092,ZXM Vukusic,CRT,ZXM Vukusic (CRT),2024-2025,8,8,0,210,53,26.25,161,130.43,0,1,0,14,12
950303,950303,Ghulam Shabber,UAE,Ghulam Shabber (UAE),2016-2019,17,14,3,208,58*,18.9,182,114.28,0,1,0,24,4
1198937,1198937,Abdul Shakoor,ROM,Abdul Shakoor (ROM),2019-2023,19,14,3,207,31*,18.81,219,94.52,0,0,1,17,2
724061,724061,STRA de Silva,SEY,STRA de Silva (SEY),2022-2026,16,14,3,207,51,18.81,240,86.25,0,1,2,15,1
1230627,1230627,A Manepalli,LUX,A Manepalli (LUX),2020-2025,15,14,1,207,57,15.92,198,104.54,0,1,1,19,3
49700,49700,BMAJ Mendis,SL,BMAJ Mendis (SL),2011-2018,22,15,4,207,43*,18.81,174,118.96,0,0,1,18,6
1487323,1487323,C Nunes,POR,C Nunes (POR),2025-2026,14,10,3,207,67,29.57,137,151.09,0,1,1,17,10
1209270,1209270,H Rathod,QAT,H Rathod (QAT),2023-2024,23,14,7,207,47,29.57,184,112.5,0,0,0,16,5
1490901,1490901,Ali Nawaz,HUN,Ali Nawaz (HUN),2025-2026,18,16,3,206,41,15.84,179,115.08,0,0,2,12,8
1344839,1344839,Haseeb Ghafoor,KSA,Haseeb Ghafoor (KSA),2022-2024,20,13,7,206,47*,34.33,200,103,0,0,2,10,11
23603,23603,RM Siri,ARG,RM Siri (ARG),2019-2021,10,10,2,206,49*,25.75,203,101.47,0,0,1,17,2
390724,390724,Sumeet Verma,UGA,Sumeet Verma (UGA),2025-2025,5,5,1,206,88,51.5,134,153.73,0,1,0,7,16
625862,625862,Yaseer Nazeer,BHR,Yaseer Nazeer (BHR),2023-2026,14,14,2,206,46,17.16,189,108.99,0,0,2,22,7
1310708,1310708,P Heron,CAY,P Heron (CAY),2022-2023,11,11,2,205,59,22.77,203,100.98,0,2,2,12,6
46543,46543,WL Madsen,ITA,WL Madsen (ITA),2023-2026,8,7,1,205,61*,34.16,155,132.25,0,2,1,20,5
1163164,1163164,M Magagula,SWA/SWZ,M Magagula (SWA/SWZ),2021-2026,38,27,7,205,21*,10.25,269,76.2,0,0,2,18,3
670045,670045,G Motie,WI,G Motie (WI),2021-2026,51,25,11,205,33,14.64,153,133.98,0,0,3,14,13
38710,38710,DL Vettori,NZ,DL Vettori (NZ),2007-2014,34,22,6,205,38,12.81,190,107.89,0,0,3,14,2
1048891,1048891,U Aryaman Sunil,SGP,U Aryaman Sunil (SGP),2019-2022,25,23,5,203,36*,11.27,162,125.3,0,0,3,11,13
1204129,1204129,S Ashwathnarayana,HUN,S Ashwathnarayana (HUN),2021-2022,14,11,3,203,52,25.37,162,125.3,0,1,1,14,11
45797,45797,JM Kemp,SA,JM Kemp (SA),2005-2007,8,7,3,203,89*,50.75,160,126.87,0,1,0,17,10
52962,52962,DS Smith,WI,DS Smith (WI),2007-2009,6,6,0,203,61,33.83,161,126.08,0,2,0,22,5
307075,307075,R Gunasekera,CAN,R Gunasekera (CAN),2012-2013,8,8,0,202,65,25.25,188,107.44,0,1,0,23,4
1500572,1500572,Muhammad Soban,HUN,Muhammad Soban (HUN),2025-2026,9,9,0,202,57,22.44,190,106.31,0,1,0,20,1
473393,473393,A Otwani,UGA,A Otwani (UGA),2019-2022,17,16,0,202,44,12.62,198,102.02,0,0,4,25,3
1314203,1314203,Rasheed Ali Mamadkhel,SVN,Rasheed Ali Mamadkhel (SVN),2024-2025,16,16,1,202,37,13.46,160,126.25,0,0,3,12,12
1182024,1182024,S Ravikumar,CRC,S Ravikumar (CRC),2019-2026,21,20,3,202,52,11.88,299,67.55,0,1,5,10,3
44149,44149,J Botha,SA,J Botha (SA),2006-2012,40,20,9,201,34,18.27,165,121.81,0,0,1,15,9
488273,488273,Ismail Ali,MDV,Ismail Ali (MDV),2023-2024,18,17,1,201,33,12.56,191,105.23,0,0,1,12,11
1385640,1385640,LG Pretorius,SA,LG Pretorius (SA),2025-2026,13,13,0,201,51,15.46,157,128.02,0,1,2,27,4
1373205,1373205,Salvin Stanly,CAM,Salvin Stanly (CAM),2023-2025,27,24,3,201,25*,9.57,205,98.04,0,0,3,18,7
1344844,1344844,Usman Najeeb,KSA,Usman Najeeb (KSA),2022-2025,40,22,8,201,27,14.35,161,124.84,0,0,3,10,13
1530389,1530389,Zada Sher,Fran,Zada Sher (Fran),2026-2026,12,11,0,201,55,18.27,144,139.58,0,1,3,12,12
649019,649019,AD Dore,BER,AD Dore (BER),2024-2025,15,14,1,200,33*,15.38,196,102.04,0,0,0,20,4
1070997,1070997,C Esterhuizen,SA,C Esterhuizen (SA),2026-2026,5,5,1,200,75,50,137,145.98,0,2,0,16,13
1156481,1156481,S Pokhriyal,CZK-R,S Pokhriyal (CZK-R),2019-2020,9,9,1,200,79,25,186,107.52,0,1,1,31,3
990151,990151,Ratul Khan,CZK-R,Ratul Khan (CZK-R),2026-2026,4,4,1,200,123,66.66,136,147.05,1,1,0,25,7
1271994,1271994,Wahidullah Sahak,NOR,Wahidullah Sahak (NOR),2021-2025,18,14,1,200,71*,15.38,177,112.99,0,2,1,18,7
1182012,1182012,S Hirugade,MEX,S Hirugade (MEX),2019-2025,23,22,0,199,35,9.04,218,91.28,0,0,2,26,4
1347282,1347282,Mohammed Alamgir,SWZ,Mohammed Alamgir (SWZ),2022-2026,23,17,7,199,33,19.9,188,105.85,0,0,1,14,9
1314054,1314054,S Ramakrishnan,CZK-R,S Ramakrishnan (CZK-R),2022-2025,10,8,1,199,67*,28.42,160,124.37,0,2,0,22,4
307745,307745,N Senamontree,THA,N Senamontree (THA),2020-2026,59,36,16,198,19,9.9,317,62.46,0,0,2,6,0
1195659,1195659,Zain Ahmad,Fran,Zain Ahmad (Fran),2022-2025,20,18,0,198,52,11,187,105.88,0,1,4,25,3
252850,252850,JR Barry,BHM,JR Barry (BHM),2021-2026,18,15,4,197,30*,17.9,296,66.55,0,0,1,16,1
1107663,1107663,JS Kundi,KENYA,JS Kundi (KENYA),2019-2025,23,21,5,197,31*,12.31,189,104.23,0,0,3,10,10
596375,596375,TK Musakanda,ZIM,TK Musakanda (ZIM),2018-2021,12,12,0,197,43,16.41,164,120.12,0,0,2,17,4
1378451,1378451,SZ Vayani,MWI,SZ Vayani (MWI),2023-2026,47,29,8,197,30*,9.38,221,89.14,0,0,7,16,4
1277627,1277627,SP Krishnamurthi,USA,SP Krishnamurthi (USA),2025-2026,13,9,3,196,68*,32.66,137,143.06,0,1,1,11,12
43265,43265,Sohail Tanvir,PAK,Sohail Tanvir (PAK),2007-2017,57,25,8,196,41,11.52,164,119.51,0,0,2,16,9
1107652,1107652,F Achelam,UGA,F Achelam (UGA),2019-2024,48,26,8,195,28,10.83,199,97.98,0,0,4,10,11
463056,463056,KK Ahuja,MEX,KK Ahuja (MEX),2019-2026,18,17,2,195,61*,13,221,88.23,0,1,3,21,5
1209190,1209190,MW Forde,WI,MW Forde (WI),2023-2026,28,17,5,195,29*,16.25,130,150,0,0,1,16,12
1116742,1116742,H Lin Aung,MYAN,H Lin Aung (MYAN),2023-2025,31,30,1,195,21*,6.72,319,61.12,0,0,6,10,10
1116749,1116749,H Lin Oo,MYAN,H Lin Oo (MYAN),2023-2025,27,24,8,195,38*,12.18,237,82.27,0,0,4,18,1
1486200,1486200,Mansoor Safi,AUT,Mansoor Safi (AUT),2025-2026,16,12,1,195,80,17.72,120,162.5,0,1,1,15,13
1139520,1139520,Tanzim Hasan Sakib,BAN,Tanzim Hasan Sakib (BAN),2023-2026,41,23,8,195,50,13,188,103.72,0,1,3,13,8
40250,40250,Fawad Alam,PAK,Fawad Alam (PAK),2007-2010,24,17,6,194,28,17.63,169,114.79,0,0,1,7,7
1492940,1492940,Kazim Somani,MWI,Kazim Somani (MWI),2025-2026,20,16,5,194,31,17.63,233,83.26,0,0,1,15,2
1153700,1153700,Lucky Ali,DEN,Lucky Ali (DEN),2019-2026,27,19,5,194,26,13.85,235,82.55,0,0,0,15,0
1155545,1155545,DA Mehta,TAN,DA Mehta (TAN),2022-2026,16,14,1,194,49,14.92,195,99.48,0,0,3,26,2
1198880,1198880,K Mendon,CZK-R,K Mendon (CZK-R),2019-2021,17,13,7,194,45*,32.33,183,106.01,0,0,0,14,5
1281569,1281569,NK Tiwari,CYP,NK Tiwari (CYP),2021-2024,17,15,2,194,46,14.92,218,88.99,0,0,3,15,5
701227,701227,Ainool Hafizs,MAS,Ainool Hafizs (MAS),2019-2025,66,33,7,193,21,7.42,207,93.23,0,0,1,12,4
414970,414970,SM Sharif,SCOT,SM Sharif (SCOT),2012-2026,78,35,19,193,26,12.06,187,103.2,0,0,4,10,5
820691,820691,OF Smith,WI,OF Smith (WI),2018-2023,27,20,7,193,27*,14.84,138,139.85,0,0,2,13,12
1301599,1301599,J Alegra,PHI,J Alegra (PHI),2022-2023,16,14,1,192,41,14.76,249,77.1,0,0,1,10,4
316397,316397,Asad Shafiq,PAK,Asad Shafiq (PAK),2010-2012,10,10,0,192,38,19.2,185,103.78,0,0,0,19,2
556916,556916,Mukhtar Ahmed,PAK,Mukhtar Ahmed (PAK),2015-2015,6,6,0,192,83,32,134,143.28,0,2,0,23,5
1438800,1438800,S Burdekin,CYP,S Burdekin (CYP),2024-2025,14,14,1,191,59,14.69,180,106.11,0,1,1,16,8
1062606,1062606,Manpreet Singh,ITA,Manpreet Singh (ITA),2019-2023,20,16,5,191,36,17.36,210,90.95,0,0,1,14,3
1071016,1071016,J Martins,POR,J Martins (POR),2025-2026,11,10,1,191,40,21.22,160,119.37,0,0,0,15,8
1493437,1493437,HMHE Parsons,SKOR,HMHE Parsons (SKOR),2025-2026,14,14,2,191,47,15.91,167,114.37,0,0,1,16,9
1382801,1382801,Zeerak Chughtai,BUL,Zeerak Chughtai (BUL),2023-2025,19,16,5,191,44,17.36,204,93.62,0,0,1,14,5
