cricinfo_id,unique_player_id,final_player_name,source_country_text,espn_profile_found,espn_full_name,espn_display_name,espn_first_name,espn_last_name,espn_date_of_birth,espn_is_active,espn_active_status,standard_batting_code,standard_batting_style,standard_bowling_code,standard_bowling_style,espn_playing_role,espn_playing_role_id,espn_country_name,espn_major_teams
1195672,1195672,A Dutt,NED,True,Aryan Dutt,Aryan Dutt,Aryan,Dutt,2003-05-12,True,active,RHB,Right Hand Bat,OB,Right Arm Off Break,Bowler,BL,Netherlands,Netherlands|Brampton Wolves|Netherlands Under-19s
1382804,1382804,A Faletar,CRT,True,Antonio Faletar,Antonio Faletar,Antonio,Faletar,2006-02-06,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,Croatia,Croatia
23583,23583,A Ferguson,ARG,True,Alejandro Ferguson,Alejandro Ferguson,Alejandro,Ferguson,1978-07-19,True,active,RHB,Right Hand Bat,,,Unknown,UKN,Argentina,Argentina|Belgrano Athletic Club
12835,12835,A Fielder,ENG,True,Arthur Fielder,Arthur Fielder,Arthur,Fielder,1877-07-19,False,inactive,RHB,Right Hand Bat,RF,Right Arm Fast,Unknown,UKN,England,England|Kent
12856,12856,A Flintoff,ENG/ICC,True,Andrew Flintoff,Andrew Flintoff,Andrew,Flintoff,1977-12-06,True,active,RHB,Right Hand Bat,RFM,Right Arm Fast Medium,Allrounder,AR,England,England|Brisbane Heat|Chennai Super Kings|World-XI|Lancashire
12856,12856,A Flintoff,ENG,True,Andrew Flintoff,Andrew Flintoff,Andrew,Flintoff,1977-12-06,True,active,RHB,Right Hand Bat,RFM,Right Arm Fast Medium,Allrounder,AR,England,England|Brisbane Heat|Chennai Super Kings|World-XI|Lancashire
55427,55427,A Flower,ZIM,True,Andrew Flower,Andy Flower,Andy,Flower,1968-04-28,False,inactive,LHB,Left Hand Bat,OB,Right Arm Off Break,Top-order batter,TBT,Zimbabwe,Zimbabwe|Essex|Marylebone Cricket Club|Mashonaland|South Australia
1434875,1434875,A Gall,HUN,True,Adam Gall,Adam Gall,Adam,Gall,2006-12-08,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,Hungary,Hungary
28772,28772,A Gandotra,IND,True,Ashok Gandotra,Ashok Gandotra,Ashok,Gandotra,1948-11-24,False,inactive,LHB,Left Hand Bat,SLA,Slow Left Arm Orthodox,Unknown,UKN,India,India|Bengal|Delhi
1323409,1323409,A Gasteratos,GRC,True,Andreas Gasteratos,Andreas Gasteratos,Andreas,Gasteratos,1997-07-16,True,active,RHB,Right Hand Bat,RMF,Right Arm Medium Fast,Unknown,UKN,Greece,Greece
1197883,1197883,A Gavde,CAY,True,Akhilesh Gavde,Akhilesh Gavde,Akhilesh,Gavde,1987-07-27,True,active,RHB,Right Hand Bat,OB,Right Arm Off Break,Unknown,UKN,Cayman Islands,Cayman Islands
516372,516372,A Gbla,SLE,True,Abass Gbla,Abass Gbla,Abass,Gbla,1997-10-15,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,Sierra Leone,Sierra Leone
1068980,1068980,A Gorawara,HKG,True,Adit Gorawara,Adit Gorawara,Adit,Gorawara,2001-12-21,True,active,RHB,Right Hand Bat,,,Batter,BT,Hong Kong,Hong Kong|Cricket Hong Kong Independents XI|Kowloon Cricket Club
366594,366594,A Govorko,CRT,True,Tony Govorko,Anthony Govorko,Anthony,Govorko,1971-07-01,True,active,RHB,Right Hand Bat,,,Wicketkeeper,WK,Croatia,Croatia
13451,13451,A Greenwood,ENG,True,Andrew Greenwood,Andrew Greenwood,Andrew,Greenwood,1847-08-20,False,inactive,RHB,Right Hand Bat,,,Unknown,UKN,England,England|Yorkshire
364128,364128,A Gulati,BHM,True,Akash Gulati,Akash Gulati,Akash,Gulati,1994-05-20,True,active,RHB,Right Hand Bat,LB,Leg Break,Unknown,UKN,Bahamas,Bahamas|Bahamas Under-15s
1489352,1489352,A Gupta,NOR,True,Ankit Gupta,Ankit Gupta,Ankit,Gupta,1988-09-27,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,Norway,Norway
13985,13985,A Habib,ENG,True,Aftab Habib,Aftab Habib,Aftab,Habib,1972-02-07,True,active,RHB,Right Hand Bat,RMF,Right Arm Medium Fast,Top-order batter,TBT,England,England|Berkshire|Canterbury|Essex|Leicestershire|Middlesex
1275734,1275734,A Halbhavi,LUX,True,Amit Halbhavi,Amit Halbhavi,Amit,Halbhavi,1990-06-04,True,active,RHB,Right Hand Bat,,,Unknown,UKN,Luxembourg,Luxembourg
1275725,1275725,A Harikumar,BUL,True,Akshay Harikumar,Akshay Harikumar,Akshay,Harikumar,1997-01-05,True,active,RHB,Right Hand Bat,RMF,Right Arm Medium Fast,Unknown,UKN,Bulgaria,Bulgaria
1287100,1287100,A Harris,BHM,True,Antonio Harris,Antonio Harris,Antonio,Harris,2004-07-07,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,Bahamas,Bahamas
14129,14129,A Hearne,ENG,True,Alec Hearne,Alec Hearne,Alec,Hearne,1863-07-22,False,inactive,RHB,Right Hand Bat,,,Unknown,UKN,England,England|Kent
14197,14197,A Hill,ENG,True,Allen Hill,Allen Hill,Allen,Hill,1843-11-14,False,inactive,RHB,Right Hand Bat,RF,Right Arm Fast,Unknown,UKN,England,England|Yorkshire
5733,5733,A Hurwood,AUS,True,Alexander Hurwood,Alec Hurwood,Alec,Hurwood,1902-06-17,False,inactive,RHB,Right Hand Bat,OB,Right Arm Off Break,Unknown,UKN,Australia,Australia|Queensland
414052,414052,A Husain,ARG,True,Agustin Husain,Agustin Husain,Agustin,Husain,1992-02-02,True,active,RHB,Right Hand Bat,OB,Right Arm Off Break,Unknown,UKN,Argentina,Argentina Under-19s
1362925,1362925,A Ilaoa,Samoa,True,Afapene Ilaoa,Afapene Ilaoa,Afapene,Ilaoa,2004-10-25,True,active,RHB,Right Hand Bat,,,Unknown,UKN,Samoa,Samoa
6000,6000,A Jackson,AUS,True,Archibald Jackson,Archie Jackson,Archie,Jackson,1909-09-05,False,inactive,RHB,Right Hand Bat,OB,Right Arm Off Break,Unknown,UKN,Australia,Australia|New South Wales
29632,29632,A Jadeja,IND,True,Ajaysinhji Jadeja,Ajay Jadeja,Ajay,Jadeja,1971-02-01,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Middle-order batter,MBT,India,India|Delhi|Haryana|Jammu & Kashmir|Rajasthan Cricket Association President's XI
1271979,1271979,A Johnmary,Fran,True,Alestin Johnmary,Alestin Johnmary,Alestin,Johnmary,1993-04-15,True,active,RHB,Right Hand Bat,,,Unknown,UKN,France,France
1323683,1323683,A Johnson,CAN,True,Aaron Johnson,Aaron Johnson,Aaron,Johnson,1991-03-16,True,active,RHB,Right Hand Bat,OB,Right Arm Off Break,Batter,BT,Canada,Canada|Brampton Wolves|Maple Leaf Cricket Club XI
1318868,1318868,A Kadowaki Fleming,JPN,True,Alester Kadowaki Fleming,Alester Kadowaki Fleming,Alester,Fleming,1997-08-21,True,active,RHB,Right Hand Bat,,,Unknown,UKN,Japan,Japan
637794,637794,A Kainessie,SLE,True,Aruna Kainessie,Aruna Kainessie,Aruna,Kainessie,2000-12-27,True,active,RHB,Right Hand Bat,,,Unknown,UKN,Sierra Leone,Sierra Leone Under-19s
1337309,1337309,A Kalasi,THA,True,Anucha Kalasi,Anucha Kalasi,Anucha,Kalasi,2006-06-27,True,active,RHB,Right Hand Bat,LB,Leg Break,Unknown,UKN,Thailand,Thailand Under-19s
1175428,1175428,A Kamboj,IND,True,Anshul Kamboj,Anshul Kamboj,Anshul,Kamboj,2000-12-06,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Bowling allrounder,BLA,India,India|Chennai Super Kings|Haryana|India A|India Under-19s|Mumbai Indians|North Zone|Rest of India
1205882,1205882,A Kansonkho,MWI,True,Alick Kansonkho,Alick Kansonkho,Alick,Kansonkho,1994-07-19,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,Malawi,Malawi
649043,649043,A Kapoor,CAN,True,Armaan Kapoor,Armaan Kapoor,Armaan,Kapoor,1994-12-28,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Middle-order batter,MBT,Canada,Canada|Brampton Wolves|Canada Under-19s|Toronto Nationals
524093,524093,A Karn,NEP,True,Avinash Karn,Avinash Karn,Avinash,Karn,1995-02-04,True,active,RHB,Right Hand Bat,LM,Left Arm Medium,Bowler,BL,Nepal,Nepal|Nepal Under-19s
1115860,1115860,A Karvelas,GRC,True,Aristides Karvelas,Aristides Karvelas,Aristides,Karvelas,1994-03-20,True,active,RHB,Right Hand Bat,RMF,Right Arm Medium Fast,Bowler,BL,Greece,Greece|Kent 2nd XI|Marylebone Cricket Club Young Cricketers|Sussex
1301857,1301857,A Kaul,SGP,True,Amartya Kaul,Amartya Kaul,Amartya,Kaul,1999-05-12,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Opening batter,OBT,Singapore,Badureliya Sports Club|Bangla Tigers|Kalutara Town Club|Sebastianites Cricket and Athletic Club
1542290,1542290,A Kessar,SGP,True,Aarkin Kessar,Aarkin Kessar,Aarkin,Kessar,2007-11-04,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,Singapore,Singapore
1541842,1541842,A Khakimov,UZB,True,Amirxon Khakimov,Amirxon Khakimov,Amirxon,Khakimov,2000-10-22,True,active,RHB,Right Hand Bat,OB,Right Arm Off Break,Unknown,UKN,Uzbekistan,Uzbekistan
23911,23911,A Khan,ENG,True,Amjad Khan,Amjad Khan,Amjad,Khan,1980-10-14,True,active,RHB,Right Hand Bat,RFM,Right Arm Fast Medium,Bowler,BL,Denmark,Denmark|England|Kent|Sussex|Sussex 2nd XI
23911,23911,A Khan,DEN/ENG,True,Amjad Khan,Amjad Khan,Amjad,Khan,1980-10-14,True,active,RHB,Right Hand Bat,RFM,Right Arm Fast Medium,Bowler,BL,Denmark,Denmark|England|Kent|Sussex|Sussex 2nd XI
1541830,1541830,A Khasanov,UZB,True,Azizjon Khasanov,Azizjon Khasanov,Azizjon,Khasanov,2001-03-16,True,active,RHB,Right Hand Bat,RMF,Right Arm Medium Fast,Unknown,UKN,Uzbekistan,Uzbekistan
1204131,1204131,A Kheterpal,HUN,True,Abishek Kheterpal Raj,Abishek Kheterpal,Abishek,Kheterpal,1981-06-25,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,Hungary,Hungary XI
1193269,1193269,A Kirschbaum,ARG,True,Alan Kirschbaum,Alan Kirschbaum,Alan,Kirschbaum,2001-11-30,True,active,RHB,Right Hand Bat,OB,Right Arm Off Break,Batting allrounder,BTA,Argentina,Argentina Under-19s
775019,775019,A Krishna,SGP,True,Anantha Krishna,Anantha Krishna,Anantha,Krishna,1991-02-01,True,active,RHB,Right Hand Bat,LBG,Leg Break Googly,Unknown,UKN,Singapore,Singapore
1247759,1247759,A Kumal,NEP,True,Arjun Kumal,Arjun Kumal,Arjun,Kumal,2005-12-11,True,active,RHB,Right Hand Bat,LB,Leg Break,Top-order batter,TBT,Nepal,Gandaki Province|Gandaki Province Under-19s|Nepal Under-19s
30176,30176,A Kumble,IND,True,Anil Kumble,Anil Kumble,Anil,Kumble,1970-10-17,True,active,RHB,Right Hand Bat,LBG,Leg Break Googly,Bowler,BL,India,India|Asia XI|Karnataka|Leicestershire|Northamptonshire|Royal Challengers Bengaluru|Surrey
30176,30176,A Kumble,Asia/IND,True,Anil Kumble,Anil Kumble,Anil,Kumble,1970-10-17,True,active,RHB,Right Hand Bat,LBG,Leg Break Googly,Bowler,BL,India,India|Asia XI|Karnataka|Leicestershire|Northamptonshire|Royal Challengers Bengaluru|Surrey
30182,30182,A Kuruvilla,IND,True,Abey Kuruvilla,Abey Kuruvilla,Abey,Kuruvilla,1968-08-04,False,inactive,RHB,Right Hand Bat,RFM,Right Arm Fast Medium,Bowler,BL,India,India|Cheshire|Mumbai
1481330,1481330,A Kuthalingham,,True,Ariharan Kuthalingham,Ariharan Kuthalingham,Ariharan,Kuthalingham,1987-04-10,True,active,RHB,Right Hand Bat,RMF,Right Arm Medium Fast,Unknown,UKN,Turks and Caicos Island,Turks and Caicos Island
1203931,1203931,A Lagos,GRC,True,Alexandros Lagos,Alexandros Lagos,Alexandros,Lagos,1978-04-28,True,active,RHB,Right Hand Bat,RF,Right Arm Fast,Unknown,UKN,Greece,Greece
1163181,1163181,A Langham,STHEL,True,Alex Langham,Alex Langham,Alex,Langham,1995-11-02,True,active,,,,,Unknown,UKN,St Helena,
382119,382119,A Lark,AUT,True,Anthony Lark,Anthony Lark,Anthony,Lark,1989-11-11,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Batting allrounder,BTA,,Australian Capital Territory Under-19s|Ginninderra West Belconnen
1489203,1489203,A Lazic,SRB,True,Aleksa Lazic,Aleksa Lazic,Aleksa,Lazic,2010-03-26,True,active,RHB,Right Hand Bat,LBG,Leg Break Googly,Unknown,UKN,Serbia,Serbia
1334805,1334805,A Limdawala,MWI,True,Aaftab Limdawala,Aaftab Limdawala,Aaftab,Limdawala,2004-06-18,True,active,LHB,Left Hand Bat,,,Unknown,UKN,Malawi,Malawi
251721,251721,A Lyth,ENG,True,Adam Lyth,Adam Lyth,Adam,Lyth,1987-09-25,True,active,LHB,Left Hand Bat,OB,Right Arm Off Break,Batter,BT,England,England|Delhi Bulls|Desert Vipers|England Lions|England Under-19s|Gulf Giants|Multan Sultans|Sunrisers Leeds (Men)|Perth Scorchers|Trent Rockets (Men)|Yorkshire|Yorkshire 2nd XI
1382803,1382803,A Magdalenic,CRT,True,Alen Magdalenic,Alen Magdalenic,Alen,Magdalenic,1991-04-16,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,Croatia,Croatia
1323451,1323451,A Maheshwari,CRT,True,Aman Maheshwari,Aman Maheshwari,Aman,Maheshwari,1985-03-03,True,active,RHB,Right Hand Bat,LMF,Left Arm Medium Fast,Unknown,UKN,Croatia,Croatia
1143539,1143539,A Makesh,KUW,True,Arjun Makesh,Arjun Makesh,Arjun,Makesh,1991-08-04,True,active,RHB,Right Hand Bat,LBG,Leg Break Googly,Unknown,UKN,Kuwait,Kuwait
1267525,1267525,A Manatos,GRC,True,Alkinoos Manatos,Alkinoos Manatos,Alkinoos,Manatos,2006-11-30,True,active,LHB,Left Hand Bat,LMF,Left Arm Medium Fast,Unknown,UKN,Greece,Greece
1230627,1230627,A Manepalli,LUX,True,Advyth Manepalli,Advyth Manepalli,Advyth,Manepalli,1987-09-25,True,active,RHB,Right Hand Bat,,,Unknown,UKN,Luxembourg,Luxembourg
520081,520081,A Manousis,GRC,True,Anastasios Manousis,Anastasios Manousis,Anastasios,Manousis,1978-08-19,True,active,,,,,Unknown,UKN,Greece,Greece
275654,275654,A Mansale,VAN,True,Andrew Mansale,Andrew Mansale,Andrew,Mansale,1988-08-05,True,active,RHB,Right Hand Bat,OB,Right Arm Off Break,Unknown,UKN,Vanuatu,Vanuatu|East Asia-Pacific|Vanuatu Under-19s
55573,55573,A Maregwede,ZIM,True,Alester Maregwede,Alester Maregwede,Alester,Maregwede,1981-08-05,True,active,RHB,Right Hand Bat,,,Unknown,UKN,Zimbabwe,Zimbabwe|Mashonaland|Mashonaland A|Southern Rocks|Zimbabwe Cricket Academy
414979,414979,A Martel,GUE,True,Adam Martel,Adam Martel,Adam,Martel,1991-09-23,True,active,RHB,Right Hand Bat,LM,Left Arm Medium,Unknown,UKN,Guernsey,Guernsey Under-17s|Guernsey Under-19s
245373,245373,A Martin,WI,True,Anthony Martin,Anthony Martin,Anthony,Martin,1982-11-18,True,active,RHB,Right Hand Bat,LB,Leg Break,Bowler,BL,West Indies,West Indies|Antigua and Barbuda|Antigua Hawksbills|Antigua XI|Leeward Islands|West Indies A
469114,469114,A McAuley,IOM,True,Adam McAuley,Adam McAuley,Adam,McAuley,1996-02-05,True,active,RHB,Right Hand Bat,,,Batter,BT,Isle of Man,Isle of Man Under-15s|Isle of Man Under-17s
16975,16975,A McGrath,ENG,True,Anthony McGrath,Anthony McGrath,Anthony,McGrath,1975-10-06,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Allrounder,AR,England,England|Yorkshire
1481323,1481323,A McKnight,,True,Anthony McKnight,Anthony McKnight,Anthony,McKnight,1988-12-15,True,active,RHB,Right Hand Bat,OB,Right Arm Off Break,Unknown,UKN,Turks and Caicos Island,Turks and Caicos Island
497512,497512,A Mehmood,HKG,True,Adil Mehmood,Adil Mehmood,Adil,Mehmood,1988-12-31,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Bowler,BL,Hong Kong,Hong Kong
46221,46221,A Melville,SA,True,Alan Melville,Alan Melville,Alan,Melville,1910-05-19,False,inactive,RHB,Right Hand Bat,,,Unknown,UKN,South Africa,South Africa|KwaZulu-Natal|Oxford University|Sussex|Gauteng
1089929,1089929,A Mene-Ejegi,SRB,True,Ayo Mene-Ejegi,Ayo Mene-Ejegi,Ayo,Mene-Ejegi,1990-12-07,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,Serbia,Nigeria|Serbia
31107,31107,A Mishra,IND,True,Amit Mishra,Amit Mishra,Amit,Mishra,1982-11-24,True,active,RHB,Right Hand Bat,LB,Leg Break,Bowler,BL,India,India|Chandigarh|Deccan Chargers|Delhi Capitals|Haryana|India A|India Blue|India Emerging Players|India Red|India Under-19s|Lucknow Super Giants|North Zone|Oil & Natural Gas Corporation|Rest of India|Sunrisers Hyderabad
1528649,1528649,A Mishra,GHA,True,Ayushmaan Mishra,Ayushmaan Mishra,Ayushmaan,Mishra,2002-06-07,True,active,RHB,Right Hand Bat,OB,Right Arm Off Break,Unknown,UKN,Ghana,Ghana
17045,17045,A Mitchell,ENG,True,Arthur Mitchell,Arthur Mitchell,Arthur,Mitchell,1902-09-13,False,inactive,RHB,Right Hand Bat,,,Unknown,UKN,England,England|Yorkshire
310958,310958,A Mithun,IND,True,Abhimanyu Mithun,Abhimanyu Mithun,Abhimanyu,Mithun,1989-10-25,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Bowler,BL,India,India|Bengaluru Blasters|Gujarat Giants|Hubli Tigers|India A|Karnataka|Karnataka XI|Mumbai Indians|New Jersey Triton's|Northern Warriors|Royal Challengers Bengaluru|South Zone|Sunrisers Hyderabad
1337302,1337302,A Modi,SGP,True,Aaryan Modi,Aaryan Modi,Aaryan,Modi,2005-10-19,True,active,RHB,Right Hand Bat,,,Unknown,UKN,Singapore,Singapore Under-19s
1337239,1337239,A Mongar,BHU,True,Anand Mongar,Anand Mongar,Anand,Mongar,2005-02-07,True,active,RHB,Right Hand Bat,OB,Right Arm Off Break,Unknown,UKN,Bhutan,Bhutan|Bhutan Under-19s
379537,379537,A Morris,CAY,True,Alessandro Morris,Alessandro Morris,Alessandro,Morris,1982-08-22,True,active,RHB,Right Hand Bat,OB,Right Arm Off Break,Unknown,UKN,Cayman Islands,Cayman Islands
1343669,1343669,A Mucyodusenge,RWN,True,Aime Mucyodusenge,Aime Mucyodusenge,Aime,Mucyodusenge,2001-01-01,True,active,RHB,Right Hand Bat,,,Unknown,UKN,Rwanda,Rwanda
302582,302582,A Mukund,IND,True,Abhinav Mukund,Abhinav Mukund,Abhinav,Mukund,1990-01-06,True,active,LHB,Left Hand Bat,LBG,Leg Break Googly,Top-order batter,TBT,India,India|SKM Salem Spartans|Chennai Super Kings|India A|India Under-19s|Lyca Kovai Kings|Royal Challengers Bengaluru|South Zone|Tamil Nadu
1442095,1442095,A Mundra,SWE,True,Ajay Mundra,Ajay Mundra,Ajay,Mundra,1992-05-20,True,active,RHB,Right Hand Bat,,,Unknown,UKN,Sweden,Sweden
1541843,1541843,A Musaev,UZB,True,Asadbek Musaev,Asadbek Musaev,Asadbek,Musaev,2003-08-06,True,active,RHB,Right Hand Bat,RMF,Right Arm Medium Fast,Unknown,UKN,Uzbekistan,Uzbekistan
307179,307179,A Mustafa,ARG,True,Augusto Mustafa,Augusto Mustafa,Augusto,Mustafa,1992-07-16,True,active,RHB,Right Hand Bat,,,Unknown,UKN,Argentina,Argentina Under-19s
579109,579109,A Mutreja,SGP,True,Arjun Mutreja,Arjun Mutreja,Arjun,Mutreja,1990-05-03,True,active,RHB,Right Hand Bat,OB,Right Arm Off Break,Unknown,UKN,Singapore,Singapore|Singapore Cricket Association
1460178,1460178,A Nagarajan,QAT,True,Arumugaganesh Nagarajan,Arumugaganesh Nagarajan,Arumugaganesh,Nagarajan,1996-03-09,True,active,RHB,Right Hand Bat,OB,Right Arm Off Break,Unknown,UKN,Qatar,Qatar
1198917,1198917,A Nanda,LUX,True,Ankush Nanda,Ankush Nanda,Ankush,Nanda,1985-12-29,True,active,RHB,Right Hand Bat,RMF,Right Arm Medium Fast,Unknown,UKN,Luxembourg,Luxembourg
524247,524247,A Nao,PNG,True,Alei Nao,Alei Nao,Alei,Nao,1993-12-09,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Bowler,BL,Papua New Guinea,Papua New Guinea|Papua New Guinea Under-19s
1198871,1198871,A Nathwani,AUT,True,Amit Nathwani,Amit Nathwani,Amit,Nathwani,2001-07-08,True,active,RHB,Right Hand Bat,OB,Right Arm Off Break,Unknown,UKN,,
1182028,1182028,A Natubhai Ahir,PAN,True,Anilkumar Natubhai Ahir,Anilkumar Natubhai Ahir,Anilkumar,Ahir,1987-05-26,True,active,RHB,Right Hand Bat,LM,Left Arm Medium,Unknown,UKN,Panama,Panama
596456,596456,A Ndlovu,ZIM,True,Ainsley Ndlovu,Ainsley Ndlovu,Ainsley,Ndlovu,1996-01-26,True,active,RHB,Right Hand Bat,SLA,Slow Left Arm Orthodox,Bowler,BL,Zimbabwe,Zimbabwe|Amakhosi|Dolphins Academy|KwaZulu-Natal Inland Under-19s|KwaZulu-Natal Invitation XI|KwaZulu-Natal Under-17s|Matabeleland Tuskers|Zimbabwe A|Zimbabwe Chairman's XI
31820,31820,A Nehra,IND,True,Ashish Nehra,Ashish Nehra,Ashish,Nehra,1979-04-29,True,active,RHB,Right Hand Bat,LMF,Left Arm Medium Fast,Bowler,BL,India,India|Asia XI|Chennai Super Kings|Delhi|Delhi Capitals|Mumbai Indians|Pune Warriors|Sunrisers Hyderabad
31820,31820,A Nehra,Asia/IND,True,Ashish Nehra,Ashish Nehra,Ashish,Nehra,1979-04-29,True,active,RHB,Right Hand Bat,LMF,Left Arm Medium Fast,Bowler,BL,India,India|Asia XI|Chennai Super Kings|Delhi|Delhi Capitals|Mumbai Indians|Pune Warriors|Sunrisers Hyderabad
1148466,1148466,A Neill,SCOT,True,Adrian Neill,Adrian Neill,Adrian,Neill,1994-03-22,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Bowler,BL,Scotland,Scotland|Gloucestershire 2nd XI
46569,46569,A Nel,SA,True,Andre Nel,Andre Nel,Andre,Nel,1977-07-15,True,active,RHB,Right Hand Bat,RFM,Right Arm Fast Medium,Bowler,BL,South Africa,South Africa|Easterns|Essex|Lions|Mumbai Indians|Northamptonshire|Southern Rocks|Surrey|Titans
1450927,1450927,A Nimaga,Mali,True,Amara Nimaga,Amara Nimaga,Amara,Nimaga,2003-10-12,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,Mali,Mali
481979,481979,A Nortje,SA,True,Anrich Arno Nortje,Anrich Nortje,Anrich,Nortje,1993-11-16,True,active,RHB,Right Hand Bat,RF,Right Arm Fast,Bowler,BL,South Africa,South Africa|Cape Town Blitz|Deccan Gladiators|Delhi Capitals|Dolphins|Eastern Province|Eastern Province Under-19s|Kolkata Knight Riders|Los Angeles Knight Riders|Lucknow Super Giants|MI New York|Nelson Mandela Metropolitan University|Pretoria Capitals|South Africa A|South African Schools|St Kitts and Nevis Patriots|Sunrisers Eastern Cape|Warriors|Washington Freedom
1046617,1046617,A Orfila,GIBR,True,Adam Orfila,Adam Orfila,Adam,Orfila,1986-12-12,True,active,,,,,Bowler,BL,Gibraltar,Gibraltar
1107679,1107679,A Osei,GHA,True,Alex Osei,Alex Osei,Alex,Osei,1999-07-06,True,active,RHB,Right Hand Bat,,,Batter,BT,Ghana,Ghana Under-19s
473393,473393,A Otwani,UGA,True,Arnold Otwani,Arnold Otwani,Arnold,Otwani,1995-09-19,True,active,RHB,Right Hand Bat,LB,Leg Break,Unknown,UKN,Uganda,Uganda|Rwenzori Warriors|Uganda Under-19s
1463244,1463244,A Oxley,Blz,True,Alexander Oxley,Alexander Oxley,Alexander,Oxley,2000-04-19,True,active,RHB,Right Hand Bat,OB,Right Arm Off Break,Unknown,UKN,Belize,Belize
1333965,1333965,A Parima,COK,True,Aue Metua Parima,Aue Parima,Aue,Parima,2000-05-18,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,Cook Islands,Cook Islands
23770,23770,A Patel,CAN,True,Ashish Patel,Ashish Patel,Ashish,Patel,1975-07-31,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,Canada,Canada
1205884,1205884,A Patel,MWI,True,Adil Patel,Adil Patel,Adil,Patel,1999-11-25,True,active,LHB,Left Hand Bat,OB,Right Arm Off Break,Unknown,UKN,Malawi,Malawi
1325900,1325900,A Paul,EST,True,Aditya Savio Paul,Aditya Paul,Aditya,Paul,1995-09-23,True,active,RHB,Right Hand Bat,RMF,Right Arm Medium Fast,Unknown,UKN,Estonia,Estonia
914467,914467,A Phillip,WI,True,Anderson Phillip,Anderson Phillip,Anderson,Phillip,1996-08-22,True,active,RHB,Right Hand Bat,RFM,Right Arm Fast Medium,Bowler,BL,West Indies,West Indies|Pollard XI|Trinbago Knight Riders|Trinidad & Tobago Under-19s
290633,290633,A Poulose,OMA,True,Arun Poulose Manavalan,Arun Poulose,Arun,Poulose,1986-07-22,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,India,Kerala
1380785,1380785,A Prashar,HUN,True,Abhitesh Prashar,Abhitesh Prashar,Abhitesh,Prashar,1994-07-04,True,active,LHB,Left Hand Bat,RM,Right Arm Medium,Unknown,UKN,Hungary,Hungary
1156468,1156468,A Pusthay,FIN,True,Aniketh Pusthay,Aniketh Pusthay,Aniketh,Pusthay,1988-12-13,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,Finland,Finland
1392862,1392862,A Rajshekara,ROM,True,Anand Rajshekara,Anand Rajshekara,Anand,Rajshekara,1989-04-24,True,active,RHB,Right Hand Bat,OB,Right Arm Off Break,Unknown,UKN,Romania,Romania A
50244,50244,A Ranatunga,SL,True,Arjuna Ranatunga,Arjuna Ranatunga,Arjuna,Ranatunga,1963-12-01,False,inactive,LHB,Left Hand Bat,RM,Right Arm Medium,Batter,BT,Sri Lanka,Sri Lanka|Sinhalese Sports Club
469212,469212,A Randhawa,AUT,True,Armaan Randhawa,Armaan Randhawa,Armaan,Randhawa,1995-03-01,True,active,,,,,Unknown,UKN,,Austria Under-17s
859409,859409,A Rangaswamy,BOT,True,Adithiya Rangaswamy,Adithiya Rangaswamy,Adithiya,Rangaswamy,1994-05-04,True,active,RHB,Right Hand Bat,LM,Left Arm Medium,Unknown,UKN,Botswana,Botswana
33127,33127,A Ratra,IND,True,Ajay Ratra,Ajay Ratra,Ajay,Ratra,1981-12-13,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,India,India|Haryana
1497611,1497611,A Razmilic,CRT,True,Anthony Razmilic,Anthony Razmilic,Anthony,Razmilic,1994-06-28,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,Croatia,Croatia
