cricinfo_id,unique_player_id,final_player_name,source_country_text,Player,Span,Mat,Inns,Dis,Ct,St,Ct Wk,Ct Fi,MD,D/I,format
24611,24611,WTS Porterfield,IRE,WTS Porterfield (IRE),2018-2019,3,6,2,2,0,0,2,2 (2ct 0st),0.333,test
46781,46781,JE Pothecary,SA,JE Pothecary (SA),1960-1960,3,6,2,2,0,0,2,1 (1ct 0st),0.333,test
18585,18585,AD Pougher,ENG,AD Pougher (ENG),1892-1892,1,2,2,2,0,0,2,1 (1ct 0st),1,test
46782,46782,AW Powell,SA,AW Powell (SA),1899-1899,1,2,2,2,0,0,2,2 (2ct 0st),1,test
917159,917159,M Prasidh Krishna,IND,M Prasidh Krishna (IND),2023-2026,7,13,2,2,0,0,2,2 (2ct 0st),0.153,test
327830,327830,D Pretorius,SA,D Pretorius (SA),2019-2020,3,6,2,2,0,0,2,1 (1ct 0st),0.333,test
18619,18619,WFF Price,ENG,WFF Price (ENG),1938-1938,1,2,2,2,0,2,0,2 (2ct 0st),1,test
46794,46794,HLE Promnitz,SA,HLE Promnitz (SA),1927-1928,2,4,2,2,0,0,2,1 (1ct 0st),0.5,test
18640,18640,G Pullar,ENG,G Pullar (ENG),1959-1963,28,50,2,2,0,0,2,1 (1ct 0st),0.04,test
50205,50205,PM Pushpakumara,SL,PM Pushpakumara (SL),2017-2018,4,6,2,2,0,0,2,2 (2ct 0st),0.333,test
55700,55700,AJ Pycroft,ZIM,AJ Pycroft (ZIM),1992-1992,3,5,2,2,0,0,2,1 (1ct 0st),0.4,test
7302,7302,CG Rackemann,AUS,CG Rackemann (AUS),1982-1991,12,20,2,2,0,0,2,1 (1ct 0st),0.1,test
622772,622772,MD Rae,NZ,MD Rae (NZ),2025-2025,2,4,2,2,0,0,2,2 (2ct 0st),0.5,test
52913,52913,RR Ramdass,WI,RR Ramdass (WI),2005-2005,1,2,2,2,0,0,2,2 (2ct 0st),1,test
50247,50247,S Ranatunga,SL,S Ranatunga (SL),1994-1997,9,13,2,2,0,0,2,1 (1ct 0st),0.153,test
42421,42421,Rashid Khan,PAK,Rashid Khan (PAK),1982-1985,4,7,2,2,0,0,2,1 (1ct 0st),0.285,test
7328,7328,DA Renneberg,AUS,DA Renneberg (AUS),1966-1968,8,15,2,2,0,0,2,1 (1ct 0st),0.133,test
46991,46991,JB Robertson,SA,JB Robertson (SA),1935-1936,3,5,2,2,0,0,2,1 (1ct 0st),0.4,test
46996,46996,A Rose-Innes,SA,A Rose-Innes (SA),1889-1889,2,3,2,2,0,0,2,2 (2ct 0st),0.666,test
47002,47002,TW Routledge,SA,TW Routledge (SA),1892-1896,4,5,2,2,0,0,2,1 (1ct 0st),0.4,test
19492,19492,VPFA Royle,ENG,VPFA Royle (ENG),1879-1879,1,2,2,2,0,0,2,2 (2ct 0st),1,test
42879,42879,Saleem Jaffar,PAK,Saleem Jaffar (PAK),1986-1992,14,26,2,2,0,0,2,1 (1ct 0st),0.076,test
52923,52923,RO Scarlett,WI,RO Scarlett (WI),1960-1960,3,6,2,2,0,0,2,1 (1ct 0st),0.333,test
47165,47165,BN Schultz,SA,BN Schultz (SA),1992-1997,9,15,2,2,0,0,2,1 (1ct 0st),0.133,test
959769,959769,BV Sears,NZ,BV Sears (NZ),2024-2026,3,6,2,2,0,0,2,1 (1ct 0st),0.333,test
50426,50426,CP Senanayake,SL,CP Senanayake (SL),1991-1991,3,6,2,2,0,0,2,1 (1ct 0st),0.333,test
596073,596073,L Senokwane,SA,L Senokwane (SA),2025-2025,1,2,2,2,0,0,2,2 (2ct 0st),1,test
47179,47179,MA Seymour,SA,MA Seymour (SA),1963-1970,7,12,2,2,0,0,2,1 (1ct 0st),0.166,test
288305,288305,Shafiul Islam,BAN,Shafiul Islam (BAN),2010-2017,11,21,2,2,0,0,2,1 (1ct 0st),0.095,test
20123,20123,OA Shah,ENG,OA Shah (ENG),2006-2009,6,9,2,2,0,0,2,1 (1ct 0st),0.222,test
42643,42643,Shahid Israr,PAK,Shahid Israr (PAK),1976-1976,1,2,2,2,0,2,0,2 (2ct 0st),1,test
21431,21431,A Shahzad,ENG,A Shahzad (ENG),2010-2010,1,2,2,2,0,0,2,1 (1ct 0st),1,test
33952,33952,G Sharma,IND,G Sharma (IND),1985-1990,5,9,2,2,0,0,2,1 (1ct 0st),0.222,test
42673,42673,DA Sharpe,PAK,DA Sharpe (PAK),1959-1959,3,6,2,2,0,0,2,2 (2ct 0st),0.333,test
20124,20124,JW Sharpe,ENG,JW Sharpe (ENG),1890-1892,3,6,2,2,0,0,2,1 (1ct 0st),0.333,test
1070168,1070168,PP Shaw,IND,PP Shaw (IND),2018-2020,5,10,2,2,0,0,2,2 (2ct 0st),0.2,test
7604,7604,BK Shepherd,AUS,BK Shepherd (AUS),1963-1965,9,18,2,2,0,0,2,1 (1ct 0st),0.111,test
47185,47185,GH Shepstone,SA,GH Shepstone (SA),1896-1899,2,3,2,2,0,0,2,2 (2ct 0st),0.666,test
52930,52930,GC Shillingford,WI,GC Shillingford (WI),1969-1972,7,12,2,2,0,0,2,2 (2ct 0st),0.166,test
38388,38388,MJF Shrimpton,NZ,MJF Shrimpton (NZ),1963-1974,10,17,2,2,0,0,2,1 (1ct 0st),0.117,test
237310,237310,ARS Silva,SL,ARS Silva (SL),2017-2019,12,23,2,2,0,0,2,1 (1ct 0st),0.086,test
20193,20193,CEW Silverwood,ENG,CEW Silverwood (ENG),1996-2002,6,9,2,2,0,0,2,1 (1ct 0st),0.222,test
7623,7623,DJ Sincock,AUS,DJ Sincock (AUS),1964-1966,3,5,2,2,0,0,2,2 (2ct 0st),0.4,test
52935,52935,CK Singh,WI,CK Singh (WI),1960-1960,2,4,2,2,0,0,2,1 (1ct 0st),0.5,test
399276,399276,VA Singh,WI,VA Singh (WI),2017-2017,3,6,2,2,0,0,2,1 (1ct 0st),0.333,test
698143,698143,L Sipamla,SA,L Sipamla (SA),2020-2022,3,6,2,2,0,0,2,1 (1ct 0st),0.333,test
47204,47204,CJE Smith,SA,CJE Smith (SA),1902-1902,3,6,2,2,0,0,2,2 (2ct 0st),0.333,test
20236,20236,DR Smith,ENG,DR Smith (ENG),1961-1962,5,8,2,2,0,0,2,1 (1ct 0st),0.25,test
47206,47206,FW Smith,SA,FW Smith (SA),1889-1896,3,4,2,2,0,2,0,2 (2ct 0st),0.5,test
47216,47216,SD Snooke,SA,SD Snooke (SA),1907-1907,1,2,2,2,0,0,2,2 (2ct 0st),1,test
317252,317252,Sohail Khan,PAK,Sohail Khan (PAK),2009-2016,9,17,2,2,0,0,2,1 (1ct 0st),0.117,test
43265,43265,Sohail Tanvir,PAK,Sohail Tanvir (PAK),2007-2007,2,4,2,2,0,0,2,1 (1ct 0st),0.5,test
34081,34081,SW Sohoni,IND,SW Sohoni (IND),1946-1951,4,6,2,2,0,0,2,1 (1ct 0st),0.333,test
20292,20292,J Southerton,ENG,J Southerton (ENG),1877-1877,2,4,2,2,0,0,2,1 (1ct 0st),0.5,test
38403,38403,GR Stead,NZ,GR Stead (NZ),1999-1999,5,9,2,2,0,0,2,1 (1ct 0st),0.222,test
7674,7674,GB Stevens,AUS,GB Stevens (AUS),1959-1960,4,8,2,2,0,0,2,1 (1ct 0st),0.25,test
47240,47240,RB Stewart,SA,RB Stewart (SA),1889-1889,1,2,2,2,0,0,2,2 (2ct 0st),1,test
457279,457279,OP Stone,ENG,OP Stone (ENG),2019-2024,5,10,2,2,0,0,2,1 (1ct 0st),0.2,test
52960,52960,CEL Stuart,WI,CEL Stuart (WI),2000-2001,6,12,2,2,0,0,2,1 (1ct 0st),0.166,test
590326,590326,MJ Swepson,AUS,MJ Swepson (AUS),2022-2022,4,7,2,2,0,0,2,1 (1ct 0st),0.285,test
47521,47521,AB Tancred,SA,AB Tancred (SA),1889-1889,2,3,2,2,0,0,2,1 (1ct 0st),0.666,test
990023,990023,Tanzid Hasan,BAN,Tanzid Hasan (BAN),2026-2026,1,2,2,2,0,0,2,1 (1ct 0st),1,test
538506,538506,Taskin Ahmed,BAN,Taskin Ahmed (BAN),2017-2026,19,36,2,2,0,0,2,1 (1ct 0st),0.055,test
21457,21457,FW Tate,ENG,FW Tate (ENG),1902-1902,1,2,2,2,0,0,2,1 (1ct 0st),1,test
38610,38610,DD Taylor,NZ,DD Taylor (NZ),1947-1956,3,5,2,2,0,0,2,1 (1ct 0st),0.4,test
21502,21502,VP Terry,ENG,VP Terry (ENG),1984-1984,2,3,2,2,0,0,2,1 (1ct 0st),0.666,test
21568,21568,LF Townsend,ENG,LF Townsend (ENG),1930-1934,4,8,2,2,0,0,2,1 (1ct 0st),0.25,test
21646,21646,JC Tredwell,ENG,JC Tredwell (ENG),2010-2015,2,4,2,2,0,0,2,1 (1ct 0st),0.5,test
53131,53131,J Trim,WI,J Trim (WI),1948-1952,4,8,2,2,0,0,2,1 (1ct 0st),0.25,test
38617,38617,GB Troup,NZ,GB Troup (NZ),1976-1986,15,28,2,2,0,0,2,1 (1ct 0st),0.071,test
47558,47558,LR Tuckett,SA,LR Tuckett (SA),1914-1914,1,2,2,2,0,0,2,2 (2ct 0st),1,test
21634,21634,GE Tyldesley,ENG,GE Tyldesley (ENG),1921-1929,14,25,2,2,0,0,2,1 (1ct 0st),0.08,test
50802,50802,ML Udawatte,SL,ML Udawatte (SL),2018-2018,2,4,2,2,0,0,2,1 (1ct 0st),0.5,test
55820,55820,P Utseya,ZIM,P Utseya (ZIM),2004-2013,4,6,2,2,0,0,2,2 (2ct 0st),0.333,test
22173,22173,BH Valentine,ENG,BH Valentine (ENG),1933-1939,7,13,2,2,0,0,2,1 (1ct 0st),0.153,test
595380,595380,R van Tonder,SA,R van Tonder (SA),2024-2024,2,4,2,2,0,0,2,2 (2ct 0st),0.5,test
235514,235514,BV Vitori,ZIM,BV Vitori (ZIM),2011-2013,4,7,2,2,0,0,2,1 (1ct 0st),0.285,test
22258,22258,E Wainwright,ENG,E Wainwright (ENG),1893-1898,5,8,2,2,0,0,2,1 (1ct 0st),0.25,test
8149,8149,FH Walters,AUS,FH Walters (AUS),1885-1885,1,1,2,2,0,0,2,2 (2ct 0st),2,test
50835,50835,B Warnapura,SL,B Warnapura (SL),1982-1982,4,7,2,2,0,0,2,1 (1ct 0st),0.285,test
8181,8181,WJ Watson,AUS,WJ Watson (AUS),1955-1955,4,7,2,2,0,0,2,1 (1ct 0st),0.285,test
38745,38745,PN Webb,NZ,PN Webb (NZ),1980-1980,2,4,2,2,0,0,2,1 (1ct 0st),0.5,test
22349,22349,AJ Webbe,ENG,AJ Webbe (ENG),1879-1879,1,2,2,2,0,0,2,2 (2ct 0st),1,test
1152427,1152427,DN Wellalage,SL,DN Wellalage (SL),2022-2022,1,2,2,2,0,0,2,2 (2ct 0st),1,test
22357,22357,AW Wellard,ENG,AW Wellard (ENG),1937-1938,2,4,2,2,0,0,2,2 (2ct 0st),0.5,test
50879,50879,MD Wettimuny,SL,MD Wettimuny (SL),1983-1983,2,3,2,2,0,0,2,2 (2ct 0st),0.666,test
8220,8220,MR Whitney,AUS,MR Whitney (AUS),1981-1992,12,24,2,2,0,0,2,1 (1ct 0st),0.083,test
53232,53232,EAV Williams,WI,EAV Williams (WI),1939-1948,4,8,2,2,0,0,2,1 (1ct 0st),0.25,test
949461,949461,Codi Yusuf,SA,Codi Yusuf (SA),2025-2025,2,4,2,2,0,0,2,1 (1ct 0st),0.5,test
318842,318842,K Zondo,SA,K Zondo (SA),2022-2023,5,8,2,2,0,0,2,1 (1ct 0st),0.25,test
43860,43860,Zulqarnain Haider,PAK,Zulqarnain Haider (PAK),2010-2010,1,2,2,2,0,2,0,2 (2ct 0st),1,test
360911,360911,VR Aaron,IND,VR Aaron (IND),2011-2015,9,15,1,1,0,0,1,1 (1ct 0st),0.066,test
38971,38971,Abdul Kadir,PAK,Abdul Kadir (PAK),1964-1965,4,8,1,0,1,0,0,1 (0ct 1st),0.125,test
410763,410763,Abu Jayed,BAN,Abu Jayed (BAN),2018-2021,13,19,1,1,0,0,1,1 (1ct 0st),0.052,test
43913,43913,HD Ackerman,SA,HD Ackerman (SA),1998-1998,4,8,1,1,0,0,1,1 (1ct 0st),0.125,test
36192,36192,AR Adams,NZ,AR Adams (NZ),2002-2002,1,2,1,1,0,0,1,1 (1ct 0st),0.5,test
48116,48116,FS Ahangama,SL,FS Ahangama (SL),1985-1985,3,6,1,1,0,0,1,1 (1ct 0st),0.166,test
39821,39821,Aizaz Cheema,PAK,Aizaz Cheema (PAK),2011-2012,7,14,1,1,0,0,1,1 (1ct 0st),0.071,test
38994,38994,Ali Naqvi,PAK,Ali Naqvi (PAK),1997-1998,5,8,1,1,0,0,1,1 (1ct 0st),0.125,test
51105,51105,IBA Allen,WI,IBA Allen (WI),1991-1991,2,3,1,1,0,0,1,1 (1ct 0st),0.333,test
48117,48117,KN Amalean,SL,KN Amalean (SL),1986-1988,2,2,1,1,0,0,1,1 (1ct 0st),0.5,test
1139516,1139516,Amite Hasan,BAN,Amite Hasan (BAN),2026-2026,1,1,1,1,0,1,0,1 (1ct 0st),1,test
43933,43933,JH Anderson,SA,JH Anderson (SA),1902-1902,1,2,1,1,0,0,1,1 (1ct 0st),0.5,test
36180,36180,RW Anderson,NZ,RW Anderson (NZ),1976-1978,9,16,1,1,0,0,1,1 (1ct 0st),0.062,test
36181,36181,WM Anderson,NZ,WM Anderson (NZ),1946-1946,1,1,1,1,0,0,1,1 (1ct 0st),1,test
8545,8545,KV Andrew,ENG,KV Andrew (ENG),1954-1963,2,3,1,1,0,1,0,1 (1ct 0st),0.333,test
36183,36183,B Andrews,NZ,B Andrews (NZ),1973-1974,2,3,1,1,0,0,1,1 (1ct 0st),0.333,test
3975,3975,J Angel,AUS,J Angel (AUS),1993-1995,4,7,1,1,0,0,1,1 (1ct 0st),0.142,test
349853,349853,ZS Ansari,ENG,ZS Ansari (ENG),2016-2016,3,6,1,1,0,0,1,1 (1ct 0st),0.166,test
784367,784367,KIC Asalanka,SL,KIC Asalanka (SL),2021-2022,3,5,1,1,0,0,1,1 (1ct 0st),0.2,test
39021,39021,Azeem Hafeez,PAK,Azeem Hafeez (PAK),1983-1985,18,28,1,1,0,0,1,1 (1ct 0st),0.035,test
819429,819429,Azmatullah Omarzai,AFG,Azmatullah Omarzai (AFG),2024-2026,2,3,1,1,0,0,1,1 (1ct 0st),0.333,test
36283,36283,FT Badcock,NZ,FT Badcock (NZ),1930-1933,7,10,1,1,0,0,1,1 (1ct 0st),0.1,test
26815,26815,SV Bahutule,IND,SV Bahutule (IND),2001-2001,2,3,1,1,0,0,1,1 (1ct 0st),0.333,test
51431,51431,LS Baker,WI,LS Baker (WI),2008-2009,4,7,1,1,0,0,1,1 (1ct 0st),0.142,test
26829,26829,L Balaji,IND,L Balaji (IND),2003-2005,8,15,1,1,0,0,1,1 (1ct 0st),0.066,test
8962,8962,JC Balderstone,ENG,JC Balderstone (ENG),1976-1976,2,4,1,1,0,0,1,1 (1ct 0st),0.25,test
414990,414990,JT Ball,ENG,JT Ball (ENG),2016-2017,4,6,1,1,0,0,1,1 (1ct 0st),0.166,test
36287,36287,RT Barber,NZ,RT Barber (NZ),1956-1956,1,2,1,1,0,0,1,1 (1ct 0st),0.5,test
8983,8983,W Barber,ENG,W Barber (ENG),1935-1935,2,4,1,1,0,0,1,1 (1ct 0st),0.25,test
9002,9002,KJ Barnett,ENG,KJ Barnett (ENG),1988-1989,4,8,1,1,0,0,1,1 (1ct 0st),0.125,test
4102,4102,JE Barrett,AUS,JE Barrett (AUS),1890-1890,2,4,1,1,0,0,1,1 (1ct 0st),0.25,test
44056,44056,HV Baumgartner,SA,HV Baumgartner (SA),1913-1913,1,1,1,1,0,0,1,1 (1ct 0st),1,test
307495,307495,MA Beer,AUS,MA Beer (AUS),2011-2012,2,3,1,1,0,0,1,1 (1ct 0st),0.333,test
36295,36295,W Bell,NZ,W Bell (NZ),1954-1954,2,4,1,1,0,0,1,1 (1ct 0st),0.25,test
26897,26897,P Bhandari,IND,P Bhandari (IND),1955-1956,3,6,1,1,0,0,1,1 (1ct 0st),0.166,test
36302,36302,BA Bolton,NZ,BA Bolton (NZ),1959-1959,2,2,1,1,0,0,1,1 (1ct 0st),0.5,test
44109,44109,JT Botten,SA,JT Botten (SA),1965-1965,3,6,1,1,0,0,1,1 (1ct 0st),0.166,test
9171,9171,MP Bowden,ENG,MP Bowden (ENG),1889-1889,2,4,1,1,0,1,0,1 (1ct 0st),0.25,test
36304,36304,BP Bracewell,NZ,BP Bracewell (NZ),1978-1985,6,11,1,1,0,0,1,1 (1ct 0st),0.09,test
55265,55265,DH Brain,ZIM,DH Brain (ZIM),1992-1995,9,16,1,1,0,0,1,1 (1ct 0st),0.062,test
51244,51244,GR Breese,WI,GR Breese (WI),2002-2002,1,2,1,1,0,0,1,1 (1ct 0st),0.5,test
9210,9210,DV Brennan,ENG,DV Brennan (ENG),1951-1951,2,4,1,0,1,0,0,1 (0ct 1st),0.25,test
55269,55269,GB Brent,ZIM,GB Brent (ZIM),1999-2001,4,6,1,1,0,0,1,1 (1ct 0st),0.166,test
44121,44121,AW Briscoe,SA,AW Briscoe (SA),1935-1939,2,3,1,1,0,0,1,1 (1ct 0st),0.333,test
9237,9237,HR Bromley-Davenport,ENG,HR Bromley-Davenport (ENG),1896-1899,4,8,1,1,0,0,1,1 (1ct 0st),0.125,test
9239,9239,D Brookes,ENG,D Brookes (ENG),1948-1948,1,2,1,1,0,0,1,1 (1ct 0st),0.5,test
9249,9249,A Brown,ENG,A Brown (ENG),1961-1961,2,4,1,1,0,0,1,1 (1ct 0st),0.25,test
9269,9269,SJE Brown,ENG,SJE Brown (ENG),1996-1996,1,2,1,1,0,0,1,1 (1ct 0st),0.5,test
51234,51234,CR Browne,WI,CR Browne (WI),1928-1930,4,6,1,1,0,0,1,1 (1ct 0st),0.166,test
44076,44076,CGD Burger,SA,CGD Burger (SA),1958-1958,2,4,1,1,0,0,1,1 (1ct 0st),0.25,test
971349,971349,N Burger,SA,N Burger (SA),2023-2024,3,6,1,1,0,0,1,1 (1ct 0st),0.166,test
495964,495964,RP Burl,ZIM,RP Burl (ZIM),2017-2021,3,5,1,1,0,0,1,1 (1ct 0st),0.2,test
55279,55279,MG Burmester,ZIM,MG Burmester (ZIM),1992-1992,3,5,1,1,0,0,1,1 (1ct 0st),0.2,test
55280,55280,IP Butchart,ZIM,IP Butchart (ZIM),1995-1995,1,2,1,1,0,0,1,1 (1ct 0st),0.5,test
9331,9331,HJ Butler,ENG,HJ Butler (ENG),1947-1948,2,4,1,1,0,0,1,1 (1ct 0st),0.25,test
4517,4517,IW Callen,AUS,IW Callen (AUS),1978-1978,1,2,1,1,0,0,1,1 (1ct 0st),0.5,test
4523,4523,GD Campbell,AUS,GD Campbell (AUS),1989-1990,4,8,1,1,0,0,1,1 (1ct 0st),0.125,test
1120613,1120613,J Campbell,ZIM,J Campbell (ZIM),2025-2025,1,2,1,1,0,0,1,1 (1ct 0st),0.5,test
51463,51463,GM Carew,WI,GM Carew (WI),1935-1949,4,8,1,1,0,0,1,1 (1ct 0st),0.125,test
946283,946283,C Carmichael,IRE,C Carmichael (IRE),2025-2026,3,4,1,1,0,0,1,1 (1ct 0st),0.25,test
820677,820677,KU Carty,WI,KU Carty (WI),2024-2025,7,14,1,1,0,0,1,1 (1ct 0st),0.071,test
44430,44430,HW Chapman,SA,HW Chapman (SA),1914-1921,2,4,1,1,0,0,1,1 (1ct 0st),0.25,test
32966,32966,PP Chawla,IND,PP Chawla (IND),2006-2012,3,6,1,1,0,0,1,1 (1ct 0st),0.166,test
44438,44438,GA Chevalier,SA,GA Chevalier (SA),1970-1970,1,2,1,1,0,0,1,1 (1ct 0st),0.5,test
10721,10721,JH Childs,ENG,JH Childs (ENG),1988-1988,2,3,1,1,0,0,1,1 (1ct 0st),0.333,test
235519,235519,TS Chisoro,ZIM,TS Chisoro (ZIM),2017-2021,3,3,1,1,0,0,1,1 (1ct 0st),0.333,test
11724,11724,R Clarke,ENG,R Clarke (ENG),2003-2003,2,4,1,1,0,0,1,1 (1ct 0st),0.25,test
10745,10745,JC Clay,ENG,JC Clay (ENG),1935-1935,1,2,1,1,0,0,1,1 (1ct 0st),0.5,test
44451,44451,SK Coen,SA,SK Coen (SA),1927-1928,2,4,1,1,0,0,1,1 (1ct 0st),0.25,test
596010,596010,G Coetzee,SA,G Coetzee (SA),2023-2024,4,8,1,1,0,0,1,1 (1ct 0st),0.125,test
10763,10763,LJ Coldwell,ENG,LJ Coldwell (ENG),1962-1964,7,14,1,1,0,0,1,1 (1ct 0st),0.071,test
4600,4600,DJ Colley,AUS,DJ Colley (AUS),1972-1972,3,6,1,1,0,0,1,1 (1ct 0st),0.166,test
44454,44454,JMM Commaille,SA,JMM Commaille (SA),1910-1928,12,19,1,1,0,0,1,1 (1ct 0st),0.052,test
44460,44460,DP Conyngham,SA,DP Conyngham (SA),1923-1923,1,2,1,1,0,0,1,1 (1ct 0st),0.5,test
44468,44468,AHC Cooper,SA,AHC Cooper (SA),1913-1913,1,1,1,1,0,0,1,1 (1ct 0st),1,test
4626,4626,WH Cooper,AUS,WH Cooper (AUS),1881-1884,2,4,1,1,0,0,1,1 (1ct 0st),0.25,test
10809,10809,GA Cope,ENG,GA Cope (ENG),1977-1978,3,5,1,1,0,0,1,1 (1ct 0st),0.2,test
10812,10812,WH Copson,ENG,WH Copson (ENG),1939-1947,3,6,1,1,0,0,1,1 (1ct 0st),0.166,test
4631,4631,JT Cottam,AUS,JT Cottam (AUS),1887-1887,1,2,1,1,0,0,1,1 (1ct 0st),0.5,test
44474,44474,JL Cox,SA,JL Cox (SA),1913-1914,3,4,1,1,0,0,1,1 (1ct 0st),0.25,test
1112537,1112537,JM Cox,ENG,JM Cox (ENG),2026-2026,1,2,1,1,0,0,1,1 (1ct 0st),0.5,test
10861,10861,J Cranston,ENG,J Cranston (ENG),1890-1890,1,2,1,1,0,0,1,1 (1ct 0st),0.5,test
4656,4656,WPA Crawford,AUS,WPA Crawford (AUS),1956-1956,4,8,1,1,0,0,1,1 (1ct 0st),0.125,test
36618,36618,IB Cromb,NZ,IB Cromb (NZ),1931-1932,5,7,1,1,0,0,1,1 (1ct 0st),0.142,test
51488,51488,AC Cummins,WI,AC Cummins (WI),1993-1994,5,9,1,1,0,0,1,1 (1ct 0st),0.111,test
36628,36628,RS Cunis,NZ,RS Cunis (NZ),1964-1972,20,38,1,1,0,0,1,1 (1ct 0st),0.026,test
55388,55388,KM Dabengwa,ZIM,KM Dabengwa (ZIM),2005-2005,3,4,1,1,0,0,1,1 (1ct 0st),0.25,test
574178,574178,A Dananjaya,SL,A Dananjaya (SL),2018-2019,6,12,1,1,0,0,1,1 (1ct 0st),0.083,test
27988,27988,HT Dani,IND,HT Dani (IND),1952-1952,1,2,1,1,0,0,1,1 (1ct 0st),0.5,test
51640,51640,BA Davis,WI,BA Davis (WI),1965-1965,4,7,1,1,0,0,1,1 (1ct 0st),0.142,test
51644,51644,FI de Caires,WI,FI de Caires (WI),1930-1930,3,6,1,1,0,0,1,1 (1ct 0st),0.166,test
393279,393279,M de Lange,SA,M de Lange (SA),2011-2012,2,4,1,1,0,0,1,1 (1ct 0st),0.25,test
36828,36828,EW Dempster,NZ,EW Dempster (NZ),1953-1954,5,9,1,1,0,0,1,1 (1ct 0st),0.111,test
48449,48449,SI de Saram,SL,SI de Saram (SL),1999-2000,4,8,1,1,0,0,1,1 (1ct 0st),0.125,test
48465,48465,SKL de Silva,SL,SKL de Silva (SL),1997-1997,3,4,1,1,0,1,0,1 (1ct 0st),0.25,test
48492,48492,WRS de Silva,SL,WRS de Silva (SL),2002-2007,3,6,1,1,0,0,1,1 (1ct 0st),0.166,test
44930,44930,F de Wet,SA,F de Wet (SA),2009-2010,2,4,1,1,0,0,1,1 (1ct 0st),0.25,test
51649,51649,R Dhanraj,WI,R Dhanraj (WI),1994-1996,4,8,1,1,0,0,1,1 (1ct 0st),0.125,test
1153148,1153148,GS Dinusha,SL,GS Dinusha (SL),2025-2026,2,3,1,1,0,0,1,1 (1ct 0st),0.333,test
44709,44709,CD Dixon,SA,CD Dixon (SA),1914-1914,1,2,1,1,0,0,1,1 (1ct 0st),0.5,test
931603,931603,B Doggett,AUS,B Doggett (AUS),2025-2025,2,4,1,1,0,0,1,1 (1ct 0st),0.25,test
11918,11918,HE Dollery,ENG,HE Dollery (ENG),1947-1950,4,8,1,1,0,0,1,1 (1ct 0st),0.125,test
11919,11919,A Dolphin,ENG,A Dolphin (ENG),1921-1921,1,2,1,1,0,1,0,1 (1ct 0st),0.5,test
11943,11943,A Ducat,ENG,A Ducat (ENG),1921-1921,1,2,1,1,0,0,1,1 (1ct 0st),0.5,test
55391,55391,T Duffin,ZIM,T Duffin (ZIM),2005-2005,2,3,1,1,0,0,1,1 (1ct 0st),0.333,test
44732,44732,OR Dunell,SA,OR Dunell (SA),1889-1889,2,3,1,1,0,0,1,1 (1ct 0st),0.333,test
44743,44743,JF du Toit,SA,JF du Toit (SA),1892-1892,1,1,1,1,0,0,1,1 (1ct 0st),1,test
4999,4999,G Dymock,AUS,G Dymock (AUS),1974-1980,21,35,1,1,0,0,1,1 (1ct 0st),0.028,test
932355,932355,Ebadot Hossain,BAN,Ebadot Hossain (BAN),2019-2026,24,38,1,1,0,0,1,1 (1ct 0st),0.026,test
5122,5122,JD Edwards,AUS,JD Edwards (AUS),1888-1888,3,4,1,1,0,0,1,1 (1ct 0st),0.25,test
55883,55883,Elias Sunny,BAN,Elias Sunny (BAN),2011-2013,4,7,1,1,0,0,1,1 (1ct 0st),0.142,test
44960,44960,S Elworthy,SA,S Elworthy (SA),1998-2002,4,8,1,1,0,0,1,1 (1ct 0st),0.125,test
55878,55878,Enamul Haque,BAN,Enamul Haque (BAN),2001-2003,10,13,1,1,0,0,1,1 (1ct 0st),0.076,test
55408,55408,CN Evans,ZIM,CN Evans (ZIM),1996-2003,3,4,1,1,0,0,1,1 (1ct 0st),0.25,test
55419,55419,GM Ewing,ZIM,GM Ewing (ZIM),2003-2005,3,5,1,1,0,0,1,1 (1ct 0st),0.2,test
55887,55887,Fahim Muntasir,BAN,Fahim Muntasir (BAN),2002-2002,3,4,1,1,0,0,1,1 (1ct 0st),0.25,test
12812,12812,K Farnes,ENG,K Farnes (ENG),1934-1939,15,27,1,1,0,0,1,1 (1ct 0st),0.037,test
48967,48967,KHRK Fernando,SL,KHRK Fernando (SL),2002-2002,2,3,1,1,0,0,1,1 (1ct 0st),0.333,test
639080,639080,MD Fisher,ENG,MD Fisher (ENG),2022-2026,2,4,1,1,0,0,1,1 (1ct 0st),0.25,test
12845,12845,LB Fishlock,ENG,LB Fishlock (ENG),1936-1947,4,7,1,1,0,0,1,1 (1ct 0st),0.142,test
5253,5253,BC Francis,AUS,BC Francis (AUS),1972-1972,3,6,1,1,0,0,1,1 (1ct 0st),0.166,test
45072,45072,HH Francis,SA,HH Francis (SA),1899-1899,2,4,1,1,0,0,1,1 (1ct 0st),0.25,test
13324,13324,JER Gallian,ENG,JER Gallian (ENG),1995-1995,3,4,1,1,0,0,1,1 (1ct 0st),0.25,test
28772,28772,A Gandotra,IND,A Gandotra (IND),1969-1969,2,4,1,1,0,0,1,1 (1ct 0st),0.25,test
51878,51878,BBM Gaskin,WI,BBM Gaskin (WI),1948-1948,2,4,1,1,0,0,1,1 (1ct 0st),0.25,test
5372,5372,RA Gaunt,AUS,RA Gaunt (AUS),1958-1964,3,5,1,1,0,0,1,1 (1ct 0st),0.2,test
1326798,1326798,AM Ghazanfar,AFG,AM Ghazanfar (AFG),2024-2024,1,2,1,1,0,0,1,1 (1ct 0st),0.5,test
